pair_id	sentence_id	image_id	audio_id	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang	bem_transcription	en_translation
14	1	2208067635_39a03834ca.jpg	"14_3375_0_141_01_211105-022333_bem_ebf_elicit_0.wav
"	141	female	4.945	16000	vnd.wave	bem	bem	umwana umwanakashi alenina alibwe	A young girl is climbing a rock.
29	1	6468655581.jpg	"29_3751_4_291_01_211114-103715_bem_433_elicit_2.wav
"	291	male	16.924	16000	vnd.wave	bem	bem	awe kwena cishinka boi,pantu cilemoneka kwati abalumendo ebali nakuntanshi abakashana nabashalila,icilelanga ukuti taluli ulwamulinganya ulubilo ulu	That's true my friend, it looks like the men are in front and the ladies are behind thats why it looks like it is unfair.
10	2	3170110692_d1e0e66cee.jpg	"10_6162_1_102_02_211102-183750_bem_ddd_elicit_0.wav
"	102	male	10.617	16000	vnd.wave	bem	bem	Ndemona kumenso naba kwata imyenfu bonse babili, bale pepa nafifwaka ifikulu. Bushe finshi filecitika? 	I am seeing they have got beads on their faces, both of them. They are even smoking big cigarettes. So what is happening? 
14	2	486917990_72bd4069af.jpg	"14_7092_3_142_02_211112-004955_bem_5da_elicit_1.wav
"	142	male	10.867	16000	vnd.wave	bem	toi	Awe kwena alilumbikwa saana muka lale konse namabumba yabantu kwena yalenda intamfu iyitali ukwisa mukuposhiwa kuli namayo uyu.	She is a well known person in the city and a lot of people travel long distances just to come and get healed by her.
1	1	2493469969_11b6190615.jpg	"1_3752_4_11_01_211103-110451_bem_cee_elicit_2.wav
"	11	female	7.668	16000	vnd.wave	bem	bem	akasuba nako nakatula nelyo Imbwa iloleshafye na ilinsofye ilyakukuso nelyo ilyakukulyo naishibata 	The sun is shiny ,the dog is looking using the left eye and the right eye is closed
26	1	1067790824.jpg	"26_8948_0_261_01_211112-063102_bem_8f1_elicit_0.wav
"	261	male	3.403	16000	vnd.wave	bem	bem	Imbwa shibili shile pepekana mumi changa	two dogs are chasing each other in sand
27	1	4928893732.jpg	"27_3354_0_271_01_211111-124029_bem_e6d_elicit_0.wav
"	271	female	6.534	16000	vnd.wave	bem	leh	Batata nabemba icipoto pamumtwe balelanda nabantu batatu 	An old man carrying a big pot on his head while talking to three people.
38	2	2763090857.jpg	"38_6085_3_382_02_211112-214435_bem_f12_elicit_1.wav
"	382	female	6.216	16000	vnd.wave	bem	bem	Uyu namayo alebomfya ifyeela ifyo bakakila ukupanga amakabe bwino bwino.	This woman is using a machine specially made for making hot beverages.
35	2	371139037.jpg	"35_5335_3_352_02_220114-164946_bem_f12_elicit_1.wav
"	352	female	3.198	16000	vnd.wave	bem	bem	Bushe nikwisa uku bele mukulila?	Where have they gone to have a meal?
26	1	2737729252.jpg	"26_3122_4_261_01_211110-085001_bem_dcc_elicit_2.wav
"	261	male	4.151	16000	vnd.wave	bem	bem	Katwishi naba bapele foni abaiche aba	I don't know who even gave the children the phone.
35	2	3433583068.jpg	"35_5206_3_352_02_220114-110329_bem_f12_elicit_1.wav
"	352	female	8.712	16000	vnd.wave	bem	bem	Uku lubali kulemoneka na imitanto nafimbi ifyakubombelapo ifyo balebomfya mukubomba pali uyu umulimo.	On one side you can see some laders and other things that they are using in doing their work.
16	2	3339263085.jpg	"16_6444_1_162_02_220110-113229_bem_9fd_elicit_0.wav
"	162	female	4.968	16000	vnd.wave	bem	bem	Amenshi yali mukamana aka yalemoneka aya lamba.	The water in this river looks dirty.
24	1	2164665069.jpg	"24_2543_0_241_01_211110-104156_bem_150_elicit_0.wav
"	241	female	7.123	16000	vnd.wave	bem	bem	Umukashana apalamine mupepe nembaula lya kochelapo inama elo muminwe ekete akamuseke. 	The woman is near the braii stand holding the busket.
25	1	2348491126.jpg	"25_2946_0_251_01_211110-195200_bem_5da_elicit_0.wav
"	251	male	4.174	16000	vnd.wave	bem	toi	Shikulu bantu ufwele ama galasi nalolesha panshi.	An old man with glasses is looking down.
1	1	1174629344_a2e1a2bdbf.jpg	"1_3971_2_11_01_211107-195941_bem_cee_elicit_1.wav
"	11	female	8.53	16000	vnd.wave	bem	bem	kwena nga efyo chilemoneka kuntu kwakaba eicho abengi nabakaka ifyampepo mumusana emukutila kuntu kwakaba	like the way it appears it's hot,alot has tighed their jerseys in waists because it's hot
34	1	101362133.jpg	"34_5026_4_341_01_211113-183739_bem_004_elicit_2.wav
"	341	female	7.146	16000	vnd.wave	bem	nbl	shitata naikata aka lipulanga ako umukashana afwile ukutoba no kuulu 	the man is holding up the same board
4	2	3502563726_30d1ce29c8.jpg	"4_830_3_42_02_211024-174008_bem_5a5_elicit_1.wav
"	42	male	8.87	16000	vnd.wave	bem	bem	Ishi imbwa shalishibana efyo pabelele umutende, kaili echilengele shilemonekafye isha temwana	These dogs know each other.
27	1	3394654132.jpg	"27_8979_2_271_01_211113-103651_bem_f07_elicit_1.wav
"	271	male	7.01	16000	vnd.wave	bem	nya	elyo kabili cilemoneka kwati balitemwa imbwa yabo. bushe nikwisa uku bali?	she seems to really love her dog, where is she?
6	1	3556598205_86c180769d.jpg	"6_1465_4_61_01_211027-150028_bem_53e_elicit_2.wav
"	61	male	16.062	16000	vnd.wave	bem	bem	kunuma ukuti ifyani kuli ifimbayambaya ifingi ifyo beminike nabantu. cipalile fimbayambaya fyabeshile mukutamba ubwangalo.	There there parked vehicles behind where there bis grass.  Maybe they are vehicles for those that have come to watch .
24	1	4429727181.jpg	"24_2463_0_241_01_211109-200547_bem_150_elicit_0.wav
"	241	female	6.783	16000	vnd.wave	bem	bem	Umulumendo alepeepa fwaka elo afwele nelaya ya buta nakasote akafita.	A man is smoking while putting on a white shirt and black cap.
21	2	5087235703.jpg	"21_7642_3_212_02_220115-173520_bem_62a_elicit_1.wav
"	212	female	6.942	16000	vnd.wave	bem	bem	elyo nafwala nakantu kabuta mumutwe ilyo aleshunguluka kumbao ya mutuntula	She is swinging by the yellow pole with a white head band on her head.
2	1	823675317_b5fbdb17b3.jpg	"2_290_2_21_01_211023-133624_bem_cee_elicit_1.wav
"	21	female	6.443	16000	vnd.wave	bem	bem	afwele kaputula ya bluu umupitile utumi laini twa muntuntula	he is wearing blue shorts with yellow stripes
10	1	3576259024_9c05b163aa.jpg	"10_2474_4_101_01_211031-003329_bem_ddd_elicit_2.wav
"	101	male	7.963	16000	vnd.wave	bem	bem	awe taponene atolwekefye mumulu kunuma yakwe kuli nemitwe ya bantu	No, he won't fall, he has just and behind him there are heads of people
7	1	140377584_12bdbdf2f8.jpg	"7_1535_4_71_01_170101-200705_bem_74d_elicit_2.wav
"	71	female	11.366	16000	vnd.wave	bem	toi	Cacine ico wasosa pantu ulupili ulu lutali saana, nga ati asheleleke teti apusuke.	What you have said is very true, otherwise this man wouldn't survive if he fell from this rock because it is too high.
27	2	2578577049.jpg	"27_3242_3_272_02_211110-141627_bem_f07_elicit_1.wav
"	272	male	6.987	16000	vnd.wave	bem	nya	Eyamukwai pantu cilemoneka talefwaya kuti amenshi yafike nokumishishi yakwe.	Yes, looks like she doesn't want her hair wet.
34	1	47304629.jpg	"34_5120_0_341_01_211114-123837_bem_50c_elicit_0.wav
"	341	male	3.425	16000	vnd.wave	bem	lam	bakemba bali mu cikuulwa na mwaka nama lite	singers in a lit up building
27	1	7024967087.jpg	"27_9075_0_271_01_211113-173359_bem_f07_elicit_0.wav
"	271	male	5.808	16000	vnd.wave	bem	nya	Mulumendo alebutuka elyo tafyele insalu yaka mulu.	A shirtless young man is running
10	1	697582336_601462e052.jpg	"10_6066_0_101_01_211104-122456_bem_5a5_elicit_0.wav
"	101	male	3.834	16000	vnd.wave	bem	bem	Imbwa iyafita ilebuta palunkoto	A black dog is running on the lawns 
13	1	3529211822_1dabdb3a9c.jpg	"13_3147_2_131_01_211108-064201_bem_8cc_elicit_1.wav
"	131	female	7.849	16000	vnd.wave	bem	bem	Kale moneka ka tina ichi bwa ichi kalamba echo ka lekela mu lubilo	It must be scared of the bigger dog, maybe that's why it's running down. 
17	1	870386962.jpg	"17_6575_4_171_01_220112-210003_bem_9fd_elicit_2.wav
"	171	female	4.446	16000	vnd.wave	bem	bem	Muncende bali mulemoneka kwati nimung'anda.	It looks like they are seated in the house.
11	1	2860872588_f2c7b30e1a.jpg	"11_6395_0_111_01_211102-075739_bem_574_elicit_0.wav
"	111	female	4.197	16000	vnd.wave	bem	bem	Imbwa shibili shili mu muputule umwa umushili wa fita nga nshi 	Two dogs are in a room with black paint on the floor
28	2	3117883079.jpg	"28_9296_1_282_02_220102-155824_bem_9ff_elicit_0.wav
"	282	female	7.396	16000	vnd.wave	bem	bem	Bushe ni nshita nshi bali kuli iyi ncende?	What time is it at this place?
12	2	3212085754_35fdc9ccaa.jpg	"12_6523_1_122_02_211103-060552_bem_ce8_elicit_0.wav
"	122	male	3.993	16000	vnd.wave	bem	bem	ale lolesha mumbali 	she is looking aside
1	1	107582366_d86f2d3347.jpg	"1_136_2_11_01_211031-122013_bem_cc3_elicit_1.wav
"	11	male	10.413	16000	vnd.wave	bem	toi	ninshita yabushiku kuli umwafita	it is night time since it is dark
1	1	2480832276_fa55480ecb.jpg	"1_3855_2_11_01_211106-170330_bem_cee_elicit_1.wav
"	11	female	7.691	16000	vnd.wave	bem	bem	imisambo isha ichimuti shili ishatambalala Imbali shonse nelyo imbi imisambo ilekontamina panshi 	the tree branches are straight all sides though other branches are facing down
22	1	475042270.jpg	"22_1995_4_221_01_211109-145314_bem_50c_elicit_2.wav
"	221	male	3.04	16000	vnd.wave	bem	lam	mupanga muli fimuti ne cani	the woods have tress and grass
32	2	6038122264.jpg	"32_4548_3_322_02_211111-075431_bem_947_elicit_1.wav
"	322	male	6.828	16000	vnd.wave	bem	toi	cipalile kwati nakalimo umulumendo akwelele pakashimbi	It looks like the man is climbing o the metal bar.
16	1	3388330419_85d72f7cda.jpg	"16_7510_2_161_01_170101-054332_bem_74d_elicit_1.wav
"	161	female	11.525	16000	vnd.wave	bem	toi	chipalile kwati tuli nensansha ishingi sana	It looks like they are very happy.
30	1	2594809039.jpg	"30_9740_2_301_01_220120-115848_bem_eb0_elicit_1.wav
"	301	female	8.825	16000	vnd.wave	bem	bem	Uyu Umwaume uukwete fwaka  no mwanakashi uwamushishi wabutuluka balefyompana pa kanwa.	This man having a cigarrette and the woman with reddish hair are kissing on the lips.
2	2	3508882611_3947c0dbf5.jpg	"2_4182_1_22_02_211026-213226_bem_cee_elicit_0.wav
"	22	female	7.554	16000	vnd.wave	bem	bem	uyu umwanakashi alelangilila imbwa apakutoloka kabili imbwa nayo yatoloka ukwabula ubwafya	this woman is showing a dog how to jump over a hurdle
10	2	179829865_095b040377.jpg	"10_2283_1_102_02_211105-232451_bem_574_elicit_0.wav
"	102	female	4.673	16000	vnd.wave	bem	bem	nabafwala nomubinde wakuchingilako ubumi	He is wearing an air bag to help him float 
37	1	1218091024.jpg	"37_11554_2_371_01_211113-205126_bem_5bb_elicit_1.wav
"	371	male	6.579	16000	vnd.wave	bem	bem	beminike ichimbaya mbaya mwisamba lyachimuti baloseshe kuchikulwa	they have parked the car under a tree
10	1	1514957266_a19827c538.jpg	"10_6220_2_101_01_211108-101728_bem_5a5_elicit_1.wav
"	101	male	4.151	16000	vnd.wave	bem	bem	naifunya mululimi panse pakubutuka	It has even exposed its tongue outside while running 
21	1	3567504941.jpg	"21_1895_4_211_01_211112-231025_bem_83a_elicit_2.wav
"	211	female	8.938	16000	vnd.wave	bem		cina mwasosa elyo mumuputule wakwe muli ifyo beminike ku tanshi kulya nabafipomba muli plastic ngefi	in her room, there are some things left standing on their own, that have been folded into a plastic.
10	2	3174196837_800689a2f3.jpg	"10_2282_1_102_02_211105-232355_bem_574_elicit_0.wav
"	102	female	4.287	16000	vnd.wave	bem	bem	Uku ukubuta ukuli panshi, menshi makasa	This white ground is called snow
38	1	133010954.jpg	"38_5953_0_381_01_211111-224326_bem_ba5_elicit_0.wav
"	381	male	4.877	16000	vnd.wave	bem	bem	Abaume babili ababuta inkanda nabeminina balelanshanya.	Two white men are standing, talking to each other.
37	2	766099402.jpg	"37_5907_3_372_02_211112-095927_bem_aa2_elicit_1.wav
"	372	female	8.144	16000	vnd.wave	bem	bem	Pesaamba lya aba bantu bali mulwelele, palemoneka  amangalo ayalekanalekana pamofye na filyo.	Below these seats, aare some shops selling foods and drinks among other things related to this fun fare gathering
27	1	1418632004.jpg	"27_3395_2_271_01_211111-161130_bem_6f4_elicit_1.wav
"	271	female	5.785	16000	vnd.wave	bem	leh	Cilemoneka kwati acipanga umulandu nomba alelomba ubwelelo 	Looks like he caused trouble, he's now asking for forgiveness .
11	2	3289433994_4c67aab384.jpg	"11_6322_1_112_02_211101-220340_bem_574_elicit_0.wav
"	112	female	7.26	16000	vnd.wave	bem	bem	imbwa imo yalifiita icine kabili naicepapo ukucila imbwa imbi iyafiita iyasankanamo no kukashikila yena iikulupo mukumoneka	one dog is black and small while the other black with red and bigger
24	2	3202793609.jpg	"24_2576_3_242_02_211109-075212_bem_150_elicit_1.wav
"	242	female	6.465	16000	vnd.wave	bem	bem	Bambi bekele munshi yacimuti kuntashi ya cikulwa elo bambi nabeminima.	Some are sitted under a tree and some are standing in front of the building.
17	1	4721129565.jpg	"17_6511_0_171_01_220111-205610_bem_9fd_elicit_0.wav
"	171	female	4.219	16000	vnd.wave	bem	bem	Bashi tata babili na namayo umo nabeminina.	Two men and a woman are standing.
4	1	2479652566_8f9fac8af5.jpg	"4_4566_0_41_01_211028-154945_bem_5a5_elicit_0.wav
"	41	male	6.647	16000	vnd.wave	bem	bem	umwana umwanakashi ufwele akasote naikala apakusukila imbale	A girl is sitted at the sink.
26	2	3739833689.jpg	"26_8800_1_262_02_211111-161749_bem_dcc_elicit_0.wav
"	262	male	8.802	16000	vnd.wave	bem	bem	chipalile kwati uyu mwana alikubwangalo nomba tateyele bwino Sana elo aumfwa ububi	it seems this child is at the game, but he just played so badly and not happy
5	1	3528902357_be2357a906.jpg	"5_1045_4_51_01_211031-180705_bem_e3a_elicit_2.wav
"	51	female	6.012	16000	vnd.wave	bem	bem	umwaume ali pakupona pantu iwilo lyakuntashi nalima  sana mumulu	this man looks like he is about to fall from the bicycle because one tire is up while the other one is down
4	2	1999444757_1b92efb590.jpg	"4_4591_1_42_02_211030-151915_bem_5a5_elicit_0.wav
"	42	male	9.075	16000	vnd.wave	bem	bem	Kaili uyu umwaice uwikete ulupanga, mumusana muli ica kubikamo ulupanga	There is something he has put in the waist.
20	2	481561811.jpg	"20_7229_3_202_02_220119-015341_bem_665_elicit_1.wav
"	202	male	11.661	16000	vnd.wave	bem	bem	Natemwa ifyo wasosa ati 'uwabuta inkanda...afwele ishati ilya buta', icabuta lishati bena bakashikilafye.	I like what you have said, a white skinned, wearing a a white shirt, only the shirt is white his skin is reddish.
18	2	2249682069.jpg	"18_6831_3_182_02_220117-094544_bem_5bb_elicit_1.wav
"	182	male	7.872	16000	vnd.wave	bem	bem	Bambi nabo abo abali kunuma yabo nabatantama ngabalya abelepoka ifyakulya kumalila	others are on the queue and it looks like they are getting food
16	2	3420284416.jpg	"16_6377_1_162_02_220109-220233_bem_9fd_elicit_0.wav
"	162	female	6.987	16000	vnd.wave	bem	bem	Bushe uyu shi tata kuti caba ukuti aleteya ubwangalo bwa badminton?	Can this man be playing a game of badminton?
28	2	2924312981.jpg	"28_9304_3_282_02_220103-160822_bem_9ff_elicit_1.wav
"	282	female	8.938	16000	vnd.wave	bem	bem	umukashana nafwala na utwa mu matwi, afwile alelisha inyimbo.	The woman is also wearing headsets, she must be listening to songs. 
16	2	3154152744_4e93ec8a62.jpg	"16_7559_1_162_02_211110-022004_bem_eab_elicit_0.wav
"	162	male	6.171	16000	vnd.wave	bem	bem	nomba ishi imbwa tashufwa ukutalala muma snow kaili muma snow mwailitalala saana 	These dogs do not feel cold in the snow because it is very cold.
21	1	2774875318.jpg	"21_7594_2_211_01_220117-194517_bem_665_elicit_1.wav
"	211	male	6.261	16000	vnd.wave	bem	bem	Na umusebo wa nsakalabwe shafita (tar road), kuli nabekeleko.	Afar off a tared road with some people sitting by.
15	2	2568656919_6e49d2a82b.jpg	"15_7476_3_152_02_211030-180437_bem_8cc_elicit_1.wav
"	152	female	4.469	16000	vnd.wave	bem	bem	imo imbwa kuli ifyo isendele ku kanwa	one dog is carrying something in his mouth
2	1	3054997030_797096dd12.jpg	"2_342_2_21_01_211024-214132_bem_cee_elicit_1.wav
"	21	female	5.445	16000	vnd.wave	bem	bem	na imya amaboko na molu mumulu ilyo aletolokela ukufuma paci  mupanda ca konkili	he is jumping from what looks like a concrete table and he has his hands in the air
2	1	3436418401_b00ceb27c0.jpg	"2_4038_4_21_01_211031-101059_bem_2a5_elicit_2.wav
"	21	male	5.966	16000	vnd.wave	bem	bem	unwanu uyu nasekelela ilyo alebutuka nalimo natemwa ukuba uko ali	this boy looks happy while he is running
30	2	2649705487.jpg	"30_9916_1_302_02_220121-172655_bem_eb0_elicit_0.wav
"	302	female	8.394	16000	vnd.wave	bem	bem	Bushe uyu namayo uwabuuta inkanda fyakufwala nshi afwele?	What is this white skinned woman wearing?
27	1	7157359077.jpg	"27_9010_2_271_01_211113-124254_bem_f07_elicit_1.wav
"	271	male	5.603	16000	vnd.wave	bem	nya	elyo aya mangalo nshita shingi yapwafye noluli sana.	such games mostly end in a fight
30	2	8170813639.jpg	"30_3984_3_302_02_211108-232717_bem_dbf_elicit_1.wav
"	302	female	6.443	16000	vnd.wave	bem	bem	cikumpiti wabantu naikala mutuma tenti utwapangwa kale	While a crowd is sitting under already pitched tents.
18	1	4771382382.jpg	"18_12129_4_181_01_211114-222816_bem_5da_elicit_2.wav
"	181	male	10.232	16000	vnd.wave	bem	toi	ee cishinka boi pantu na uyu shitata alekopa,naena naiminina ubusaka saana,alefwaya anyelele icikope kaili encito yakwe.	You are right, because the camera man is aiming for an excellent picture.
33	2	4931356888.jpg	"33_4817_3_332_02_211109-225744_bem_b14_elicit_1.wav
"	332	female	11.434	16000	vnd.wave	bem	nse	abantu babili bakwelele pali bakabalwe  aba fitilila umo na umo elo kabalwe uwabuta ena ali fye eka	People are just on dark brown horses, the white one has nobody on it
19	1	3145869775.jpg	"19_1424_2_191_01_211110-001344_bem_665_elicit_1.wav
"	191	male	5.036	16000	vnd.wave	bem	bem	Aloleshefye ngoukalipe pakumukopa ukwabulensambu.	she seems upset as though the picture is without her consent
21	2	8094557250.jpg	"21_7530_3_212_02_220115-130657_bem_62a_elicit_1.wav
"	212	female	6.806	16000	vnd.wave	bem	bem	elyo namayo uyu alikwata imishishi ishasobana nasenda nakacola kafita pakubeya	She also has curly hair with a black bear bag.
34	2	1130017585.jpg	"34_5050_1_342_02_211114-011844_bem_50c_elicit_0.wav
"	342	male	4.219	16000	vnd.wave	bem	lam	umu kashana umo  nakwata ibotolo lya bwalwa kukanwa	one of them is holding a bear bottle to her mouth
26	2	2870015912.jpg	"26_2995_3_262_02_211109-103910_bem_8f1_elicit_1.wav
"	262	male	8.008	16000	vnd.wave	bem	bem	limbi li shopu emo bashitisha ama buku nangu emo abantu ba belengelamo ama buku yalekana lekana	Maybe it's a shop they sell books or where people read different types of books.
35	1	4816991572.jpg	"35_10964_0_351_01_220118-083628_bem_ba5_elicit_0.wav
"	351	male	3.834	16000	vnd.wave	bem	bem	Umukashana uwabuuta inkanda aleenda pamusebo	A white young woman is walking on the road.
13	2	2081679622_6f1442367d.jpg	"13_6766_3_132_02_211104-172242_bem_ce8_elicit_1.wav
"	132	male	8.485	16000	vnd.wave	bem	bem	Elyo ku chibumba bali kobeka ifi kope ifingi ifya pusana pusana	On the wall,couch there are a lot of different photos in frames. 
29	1	2256091090.jpg	"29_3733_0_291_01_211115-110441_bem_dcc_elicit_0.wav
"	291	male	8.144	16000	vnd.wave	bem	bem	umwana Umulumendo uufwele icampepo icakashika alelosha icidoli,iciminine Ceka.	A young boy wearing a red jumper is looking at doll.
5	1	3707738261_777075e885.jpg	"5_4941_0_51_01_220116-125737_bem_03f_elicit_0.wav
"	51	female	3.97	16000	vnd.wave	bem	bem	umwana umwanakashi ale anagala namabula 	a little girl is playing with leaves
28	1	1415147666.jpg	"28_9313_4_281_01_220109-110717_bem_94f_elicit_2.wav
"	281	male	6.057	16000	vnd.wave	bem	ngo	"Abekele ba fwile bengi saana mukumona umu sango bekelemo 
"	It seems those seated are a lot based on how they have sat. 
24	2	3651971126.jpg	"24_2507_3_242_02_211108-191349_bem_150_elicit_1.wav
"	242	female	5.127	16000	vnd.wave	bem	bem	Nashisula kukanwa elo kunuma kuli ifyani fyakatakatapa. 	Their mouths are open behind them,there are some green grass.
10	1	3689975998_72f50b6d91.jpg	"10_2499_4_101_01_211031-020831_bem_ddd_elicit_2.wav
"	101	male	6.806	16000	vnd.wave	bem	bem	kulifye ifimuti ifingi nefyani capwa takulinafimbi	There are just trees and grasses that's and nothing else
38	1	4963075437.jpg	"38_11715_4_381_01_211113-231437_bem_ba5_elicit_2.wav
"	381	male	5.558	16000	vnd.wave	bem	bem	Nalimo ekwaba ili ituuka nangula abene ecalo bafumako.	perhaps that is where the shop is or the owners come from that country
7	1	3064383768_f6838f57da.jpg	"7_5398_4_71_01_211104-155039_bem_1e5_elicit_2.wav
"	71	female	5.83	16000	vnd.wave	bem	bem	amenshi aya napapa yalemoneka aya mutuntulwa	This water looks yellow in color.
17	1	3229913073_e7857a5966.jpg	"17_7805_2_171_01_211109-071347_bem_947_elicit_1.wav
"	171	male	6.534	16000	vnd.wave	bem	toi	elo kabili uyu umwana apa panshi ali ale angala	And this child is playing where he is on the floor. 
13	2	3325129757_7a1979ac11.jpg	"13_7000_1_132_02_211105-222321_bem_ce8_elicit_0.wav
"	132	male	10.073	16000	vnd.wave	bem	bem	Kule moneka kwaba impepo uku. Uwikele panshi ale tamba umunankwe utolweke mumulu	It looks like this place is so cold. The one who is seated is watching his friend who is up jumping. 
2	1	1129704496_4a61441f2c.jpg	"2_376_0_21_01_211025-083244_bem_cee_elicit_0.wav
"	21	female	3.13	16000	vnd.wave	bem	bem	imbwa ishapalana shili kulubali lwa kamana 	two dogs are there river bank
21	2	4445456660.jpg	"21_7666_3_212_02_220115-192349_bem_62a_elicit_1.wav
"	212	female	6.148	16000	vnd.wave	bem	bem	elyo kuli na shitata untu ale ensha scooter nafwala nefya mucungwa	And another road user is a man in orange on a scooter.
29	1	3150252702.jpg	"29_9459_0_291_01_220112-143252_bem_9ff_elicit_0.wav
"	291	female	8.984	16000	vnd.wave	bem	bem	umulumendo Ali mu muulu nanyanta paka kushelelapo nafwala na Ica pa kanwa icabuuta.	a boy is up high on a skateboard and wearing a mask.
27	2	4919196839.jpg	"27_8961_1_272_02_211112-215006_bem_e72_elicit_0.wav
"	272	female	7.169	16000	vnd.wave	bem	leh	Uku bali kulemoneka iloba ilingi elo ifi bafwele fyaku menshi 	there's a lot of sand at this place it seems they are at the beach
24	1	3011809448.jpg	"24_2524_2_241_01_211110-095209_bem_150_elicit_1.wav
"	241	female	7.418	16000	vnd.wave	bem	bem	Cipalile kwati eshile mukutamba amangalo ya mupila pantu pantanshi yakwe  palemoneka ichibansa. 	A child came to watch games,because in front of him there is a ground.
34	1	2853743795.jpg	"34_5129_4_341_01_211114-133859_bem_50c_elicit_2.wav
"	341	male	6.034	16000	vnd.wave	bem	lam	imbwa iyi  ile moneka bali ifunda ifyakubutuka nuko toloka utushimbi	the dog seems to be trained how to jump over set bars
19	1	5389294129.jpg	"19_1426_2_191_01_211110-001911_bem_665_elicit_1.wav
"	191	male	6.67	16000	vnd.wave	bem	bem	Elyo bemishe ulunga lwa caalo ca Warsaw, ngenjikale sha cilya calo.	they have lifted the flag of Warsaw, it as though they are citizens
5	1	3192266178_f9bf5d3dba.jpg	"5_4781_2_51_01_220115-220836_bem_03f_elicit_1.wav
"	51	female	7.123	16000	vnd.wave	bem	bem	Umwaume umukalamba alesambilishako imbwa ukucita fimo 	the man is trying to teach the dog something
20	1	4485658806.jpg	"20_1657_2_201_01_211111-174736_bem_dbf_elicit_1.wav
"	201	female	8.643	16000	vnd.wave	bem	bem	elyo namayo natangisha abaice pantanshi elo Ena alebakonka panuma	this lady is walking behind two kids
2	1	269986132_91b71e8aaa.jpg	"2_4087_2_21_01_211031-140016_bem_2a5_elicit_1.wav
"	21	male	7.123	16000	vnd.wave	bem	bem	bamo bafwele ifyakufwala fya kashika bambi ifya buta ifya makumbi  makumbi 	some are wearing blue soccer jerseys and others red Ones
9	1	2293149170_38fb2257ea.jpg	"9_2118_0_91_01_211025-131028_bem_ebf_elicit_0.wav
"	91	female	7.917	16000	vnd.wave	bem	bem	umwana umwaume ali mu muputule wakusendamamo kabili ali pa busanshi	A boy is on the bed in the bedroom
4	1	3375920709_ef7370fa09.jpg	"4_779_0_41_01_211025-135133_bem_5a5_elicit_0.wav
"	41	male	5.263	16000	vnd.wave	bem	bem	Ndemona imbwa ile butuka pa mfula iyabuuta iyitwa ati snow iya kashika	A dog is running in the snow.
9	1	2694890967_7c7a89de16.jpg	"9_2016_0_91_01_211024-190010_bem_ebf_elicit_0.wav
"	91	female	6.012	16000	vnd.wave	bem	bem	abantu bali Ku cifulo icayemba nabekala panshi	 people are around a beutiful place siting down
16	1	4564173492.jpg	"16_6433_0_161_01_220111-173028_bem_5da_elicit_0.wav
"	161	male	5.036	16000	vnd.wave	bem	toi	Bashi tata naba mayo nabekala pa fibumba fya mitanto.	Men and woman are sitted on the grey walls.
39	1	4874913189.jpg	"39_900_2_391_01_211116-205212_bem_1e5_elicit_1.wav
"	391	female	11.956	16000	vnd.wave	bem	bem	elyo kabili mupepi kucibumba kuli incinga iyo bemikeko	there's a bicycle that has been place next to the wall
18	2	3458125058.jpg	"18_12116_3_182_02_211110-124417_bem_433_elicit_1.wav
"	182	male	11.593	16000	vnd.wave	bem	bem	cilemoneka balashupana saana pantu aka kamwaice kalemoneka kwati kaleumfwa bwino ukwangasha fyonse fibili.	It seems they struggle with each, as the child appears to like both for playing.
15	2	1598085252_f3219b6140.jpg	"15_3549_3_152_02_211021-162410_bem_9ff_elicit_1.wav
"	152	female	4.719	16000	vnd.wave	bem	bem	mulandu nshi icani cibelele icauma?	why I the grass dry?
2	1	2234702530_a265a4df22.jpg	"2_259_2_21_01_211023-114614_bem_cee_elicit_1.wav
"	21	female	6.42	16000	vnd.wave	bem	bem	nakwata amagalashi elyo me chola ica kashika ico apapile ilyo eminine.	he is also wearing glasses and has red bagpack on his back
38	1	7232862442.jpg	"38_6013_0_381_01_211112-211345_bem_ba5_elicit_0.wav
"	381	male	4.809	16000	vnd.wave	bem	bem	Abaume babili abangala amangalo yakutintana balelwa.	Two men who are wrestlers are fighting.
13	1	224369028_b1ac40d1fa.jpg	"13_6901_4_131_01_211031-124322_bem_9ed_elicit_2.wav
"	131	male	4.832	16000	vnd.wave	bem	nya	Chishinka, ifimiti nafi fulisha sana uku kuntu	That very much possible because the trees are a lot. 
34	1	1764955991.jpg	"34_5123_2_341_01_211114-124725_bem_50c_elicit_1.wav
"	341	male	4.401	16000	vnd.wave	bem	lam	kumbali yamusebo ku kulyo bali temako inkuni panshi	on the side of the road to the right is a pile of logs 
12	1	3170856184_efabfd0297.jpg	"12_6646_2_121_01_211105-183739_bem_9ed_elicit_1.wav
"	121	male	5.762	16000	vnd.wave	bem	nya	Elo aba babili abaume, naba fwala ifyaku fwala ishabuta	these two men are wearing white clothes
38	1	2339533906.jpg	"38_6052_2_381_01_211112-221851_bem_ba5_elicit_1.wav
"	381	male	6.307	16000	vnd.wave	bem	bem	Ici cilacitwa kukucimfyanya elyo limo balashaninamo muli ifi fine bafwele.	This is used for competitions and sometimes they even dance in these clothes.
