pair_id	sentence_id	bem_transcription	en_translation
25	1	Awe kwena yalafika nombaline Sacha iyi ilabutuka.	Very soon the bus will arive ,it really moves fast.
12	2	Aka kambwa apo kale toloka, kanya ntapo pali ichilupango	the dog has stepped  on crossed woods
22	2	kuli isese shibili Sha mupila	they are two balls in the ground
7	1	twalacetekelafye ukuti eponena panganda yabantu nangula eicena	I have seen, let us just hope he lands safely.
25	1	Emukwai kwena nakasuba nakawa so baleti bamoneko pali map pakuti beshibe efyo bala enda.	Yes it is really late that is why they are checking on the map so that they see how they will move.
38	1	Abanakashi babili ababuuta inkanda nabeminina balelolesha ifikope ifili pa cakukopelako.	two white skinned women are standing and looking at photos on the camera
24	1	Kunuma ya mulumendo afwele toloshi kuli cimbayambaya icamitomito. 	Behind him there is a grey car.
35	2	Muli uyu umuputule muli ubusanshi bubili. Bushe muputule wa mu ng'anda uyu?	This bedroom appears to have two beds. Is this a bedroom in the house?
5	2	elyo kaili yalemoneka aya makumbi makumbi	the water also looks blue like the sky
7	1	umwaume ali mubwato pamumana.	A man is in a boat on water.
23	1	Umwana umunono umwaume  uwa nkanda iya buuta naikala mu ngánda kabili kunuma yakwe kuli shelufu umuli ama buuku	A young white boy is sited in the house and behind him there is a shelf of books
14	1	kwena alesekelela elyo akeposha abana nokuboko ukwakukulyo	He is smiling as he greets the the children with the right hand.
18	1	boi imbwa chaba fye nefyo waisenda,kwaliba abafunda imbwa shabo ifintu ifyakupapa saana.	Dear dogs are trainable animals, there are others to whom dogs are like babies you cannot even tell.
19	1	Shitata alefula ifwela	the man is making metals
8	1	nabalolesha napanshi ilyo baleenda 	they are facing downwards as they walk
2	1	kunuma yakwe kuli ilinga lya cela kabili kulemoneka kwati kuli akamana	there is a metal railing behind him and the river behind the railing
4	1	Ishi mbwa Sha umwanakashi uyu nashikwata namolu aya tali	These dogs are for this woman.
23	1	Uku ku ncende bali kwaliyemba nganshi kabili panshi pali na maluba ayayemba  elyo kwaliba nefimuti ifingi ifya katapa-katapa	This environment looks beautiful with a lot of trees
13	1	Mupepi nechi puna kule moneke indobo na imbi. Afwile ale lolela umu nankwe ba lobele pamo	Near the chair, there seems to be another fishing rod, perhaps he is waiting for his friend so that they fish together.
14	1	Emukwai cilemoneka kwati efyo bamushitele abafyashi bakwe ali uwansansa sana.	Yes it looks like these are the toys  they got him for christmas, he is very happy.
38	1	Umwaume uwabuuta inkanda alekwela ulupili ulutali.	a white skinned man going up a mountain
7	1	eyae, awe kanshi limbi baletamba umupila wakumolu wine.	I think these people are watching soccer.
24	1	Abalumendo babili bekele pafipuna ifya makumbi makumbi elo bonse babili bekete ama buku mumaboko.	Two men are sitted on the blue chains with books in their hands.
4	2	kaili Pali aba ba nakulu Bantu batatu Pali umo ufwele naka kashika ka suti ale sekelela	One of the woman is putting on a red suit.
18	1	bakatelya kwamupula uyo beta muchisunga ati baseball baleteya	the baseball players are playing
30	2	mune mwati naumona ukutilati bakemba nabafwala ifyapalana	My dear have you also noticed that they dressed alike?
21	1	Wishi na umwana ni 'cimumbwa palapala pala wiso ukuwama nanoko wakufyele tawama.'	This child and her father is a like father like daughter kind of image.
37	2	naikata naka machine kakubashilako alebasa na ukubasa	He is sculpuring something from a wood or stone
24	1	Bamayo bekele pakapuna mucibansa icamupila wakumaboko.	A woman is sitted on the chair in the game ground.
38	2	Uku lubali nabika ifyakufwala fimo ifyo afumisheko, elyo nasenamina ku muulu.	on the one side there are clothes that he has taken out and he is looking up at the sky
33	1	Ishi imbwa nashikwata ifintu ifya makumbi makumbi kutunwa	These dogs have blue stuff on their mouth
35	2	Nomba nga pali umuntu palya uuicenene, bushe teti alemoneka pa menso?	But if there is someone who is hurt where they are wouldn't their face be seen?
11	2	Uyu muntu nafwala ifyakufwala fyakucingilila ilyo alecofa incinga 	The person is wearing protective gear as he is riding the bicycle
5	1	ilefuma kumenshi ayelemoneka ayengi sana ecilengele ibe iyabomba	because there is a lot of water where it is
33	1	Kunuma ku kulyo kwakwe kuli imyotoka elyo ne fikulwa	On his right side there is a moving car and other  buildings 
18	1	muli baloon yakwe umumwine alesangamo insansa napangamo necintu icapala inama.	He is finding excitement in the balloons in his hands as he has made an animal like object.
21	2	kabili mumulu muli ama kumbi ayafita kwati imfula yili mukuloka nangula nimuchungulo	The skies before her seem to be read for a downfall as they look cloudy.
15	1	abantu bali mupepi na bemba kabili bamo bali na ifitambala ku mitwe	people are near the sea and others have head covers.
1	1	Kulemoneka nakutalala kumonafye ne fyakufwala bafwele.	it seems as if it is very cold hence the reason they are all wearing warm clothes
22	2	 kuntashi yakwe kulesa umulumendo elenda 	there's a young man walking towards him in front
27	1	Cipalile alefwaya ama key yaku motoka yakwe ili mupepi 	Looks like she is looking for her car keys.
4	1	ndemona kwati iyi ncende aba abantu balipo ilikwati lisukulu	The place looks like a school.
2	2	umo aleshitisha ifisabo ifilemoneka nga maapele elyo nafimbi elyo umwanakashi uufwele ifya kashika aleshita	one seems to be selling maps and one lady in particular is buying one
39	1	pa nshita yabushiku, kuli abaume abale-enda pamusebo	during the night, some men are walking on the road
28	1	Efyo cile moneka, nangula ebo ale lolela	Perhaps he is also waiting for someone. 
35	1	Pali  na incinga iyo balalike panshi mupepi napo asunsumene.	There is a bicycle on the ground near where he is squatting down.
30	2	nefyakufwala fine afwele kuti fyakupapusha, pantu fili kwati fyacilubi	The whole thing is eye catching, as if it is a doll?
25	1	Bawishi no mwana nabafwala amashati yamakumbi makumbi kabili bonse balelolesha kukuso kwabo	a father and his child both dressed in blue shirts are facing their left hand side
20	2	Elyo alekunkulusha impampa yamwana (pram), bonse babili bafwele fiti-ti.	he is pressing his computer, the top of his cupboard is full of different drinks.
12	2	ntambo shine shintu sha pangwa na fyela	the ropes are made of wires
38	2	Nangu limbi balipangananfye ukuti tukakumane tukese kwatako inshita iyakusefya.	or maybe they had planned to meet to have fun and celebrate
15	1	nalimo ilefwaya ukwikata bwino icimuti ukubomfya akanwa	maybe it's trying to pick up stick with the mouth.
31	2	mukumoneka kwakwe kwati ali mukupona 	he appears as if he is going to fall
11	1	Kuli abantu abalepita kabili kuli nabalekula pamusebo apo eminine	they are some construction workers and other people walking on the road
25	1	takuli nagu cimo icimenwq ica muntuntula icilemoneka kulifye maluba aya kashika apatali	there are no yellow plants at all except some red flowers at a distance
36	2	Umukashana naimya ici mupila ica kashika, kuntanshi yakwe kuli ama botolo ya tantama ayabuta notushilwa twakashika	shes lifted a red ball, in front of her there are bottles lined up with red strips
14	2	Bushe nibawishi baleposa umwana wabo mumulu?	Is it the father that is throwing the child in the air?
32	2	Bushe mulandunshi abantu abengi batemwenwa ukwenda  nembwa mumisebo?	Why are people moving with dogs in the rfoads?
12	1	Bambi nabekala panshi	others are sitting down
16	2	Kuntanshi yakwe kuli nefishimbi bacingilisha ukuti umuntu teti aponene mukamana.	Infront of him there are metal rods so tha t no one falls.
8	1	bushe ubwato bwe langinshi? 	what colour is the boat?
35	2	Balenwa nefyakaba. Nabeminina mupepi napali ifyakubombelapo	They are drinking some hot beverages and are standing near some tools
14	2	Bushe uyu shitata emwine wambwa ishi?	Is this man the owner of the dogs?
19	1	Filyacipalile ni hotela, uko abalendo, intandashi, nabekala-mushi limo limo batushisha.	it looks like a hotel where guests rest
22	1	cilemoneka kwati ba lelolela imotoka	it seems they are waiting for vehicles
39	1	Umwana mwanakashi naikala mumbali yamusebo  panshi pakabumbili panshita ya kasuba	a young girl is sitting on the road side during the afternoon
26	2	nomba ifi ifyakufwala filemoneka ifikulu kwati mwakwingila babili	but these clothes seem so big like two can wear them
12	2	Bushe ka bola ako kakwete pakanwa?	is that a ball it has on  its mouth?
2	1	akabuta Nako cimo cine ekutila takalemonek pa cinso nako kaloseshe panshi.	the same goes with the white dog
37	1	kuminwe yakwe yimbi akwata ichisote ichifwala banamutekenya ba icitukutuku	She is also holding the safety helmets for motor bike riders
13	1	Nangu ukwikala mu menshi pantu ashelekofye umukoshi nomutwe kunse	Or she has just sat in the water cause only her neck and he head are out of the water. 
17	2	Bushe umu bekele nimu ofesi nangula ni mwituka lya fyakulya.	Are they in the office or they are in a restaurant?
28	1	shitata untu ale tamba nafwala ishati lya kashika elyo nakaka umushipi wabuta mumutwe.	The man is in a red shirt with a white bandana.
13	1	Elyo kule moneka akasuba elyo kali mukwingila	It looks like the sun is setting. 
16	2	elo kunuma kuli nefimuti ifingi saana chipali aka akamumana kabelafye mupanaga 	Behind him there are a lot of trees.
10	2	Uyu mwaice alishiba ukuowa, amoneka	This child knows how to swim indeed 
34	2	Kali ne nsansa	it is happy
17	1	Umulumendo umusungu ali kucende ukwafula imfula ya bunga	A white gentleman is at a place full of snow. 
19	1	Elyo aloleshefye kuntashi yakwe, nga uulepepa nakanwa kakwe nakesuka.	he is looking in front and looks like he is praying with his mouth open
13	2	Limbi itoloshi afwele ila sensela. Alei donsela mu mulu ukuti afwale bwino	Perhaps the trouser is trying to fall and he is trying to pull it up. 
9	1	kwena, kuli na impili lelo nasho nashifimbwa na menshi makasa.	well there seems to be some hills although they too arw covered with snow.
38	1	Elyo uku kwine kuli cinkupiti wa bantu uwishile mukutamba.	and there is a crowd of people gathered in that part of the field
37	1	elyo umbi natoloka mumulu naikata nefyakufwala kuminwe	Another lady is jumping with clothes in her hands
1	1	imisambo banininepo abaume Ali naulambala kwati naulala panshi nelyo mumulu elyo apantu bekele abaume nipakati apa imisambo nelyo Shinobi nono	the man is standing on abranh laying down and the branches are very small
14	1	Emukwai cilemoneka kwati aba ebanina babana aba abelepepekana.	Yes, it looks like she is the mother to the children that are chasing each other.
30	1	"Kunuma ya aba abanakashi bane abaice abantu abalecitabifyapusana pusana bamo balenda ba
mbi baleshimika elyo bambi balepanga amaluba"	Behind these four young girls there are people doing different things others are walking, others are conversing and others are making flowers
17	2	Akamana aka kalemoneka akakulu saana.	This river seems to be very big.
21	2	uku kuncende babelele kulemoneka ukwakaba ukulingana nefyo bafwele bonse babili, bakaputula abalepela mumakufi. bushe finshi ekete uyu shitata?	this place seems very hot as is indicated by how they are dressed-shorts. what is it that this man is holding?
18	2	ukukwine kuncende bali kulemoneka kwati niku cisankano pantu abantu baliko bafulisha saana.	And this very place they are in looks to be a trading center as there is so many people around.
15	1	Umuntu alipanchinga , aleensha naima namumulu aletoloka ubulalo bwachimuti	A cyclist is high above, crossing a wooden bridge.
4	2	Kaili utukashana tubili natwasamako nokwasama, kamo nakafumya nolulimi panse 	The two girls have opened their mouths.
18	2	incende iyi kulemoneka kwati kulapita saana abantu pantu nimbona ibumba lyabantu ilileya pantanshi.	This place looks to be crowded, as I can see some people headed to a house.
12	1	umulumendo na kumbatila umukashana	a young man is hugging a lady
14	2	Bushe kanshi tabafwile ukwamba ukuya ku ng'anda abana aba? Abafyashi babo kale bambile ukuba fwaya.	Aren't these children supposed to be heading home? Their parents have been looking for them.
22	2	umo umulumendo ale nanina kwilibwe, ukulwisha ukuya pamulu	one is climbing the rocks to get to the top
28	2	mulandu nshi alemonekela umusango uyu pa menso nashibatika na menso?	Why does she look like that on the face, having her eyes closed?
35	2	Balemoneka ngabalesambililapo fimo	They appear to be learning something
5	1	umwaume nafwala necisote icakuicingilishako ngacakuti aliponenen panshi	he is wearing a helmet to protect himself
26	1	Ehe limbi kwali amangalo elo aba bantu ebali baka pingula	yes, maybe there were games and these people are referees 
24	1	Elo amenshi mukamana alekuuba umulumendo yantu ya makumbi makumbi.	The water in the swimming pool is blue in color.
17	1	Emukwai nabantu aba abalensha ama honda nabafwala nefimpompo nefyakufwalaifya kashika.	Yes, and they are wearing helmets and red clothes.
17	1	bushe nimbwa shamusongo nshi ishi?	what type of dogs are these? 
24	1	Utukashana tubili tuli pa cila tulinensana, ta tu kwete insapato elo tufwele amalaya ya beka.	Two girls without shoes are happy with shiny dresses.
2	2	nakakwa intambo iitali ilecingilila wena ukukana pona ilyo Ali pa muulu	she has a safety rope tied in her waist to stop her from falling
25	2	pali abantu abekele bashitata babili abeshile mukushita ifuakulya ku ncende iyi ine	there are people seated, most likely customers-two men, who have come to buy some food
22	1	elo naku fita	and it is very dark
9	2	Kukulyo kwakwe kuli necola  cafita	On his right side there is  a bag
31	2	balemoneka elyo beshile tabalati batendeke ukupepa	they appear to have just arrived and have not yet started praying
2	2	na kwata umwefu wa mfwi kabili na imishishi sha mfwi	he has gray hair and a gray beard
27	1	Eya mukwai, ifi fine efyo bafwala ngabalelwa.	ofcourse, this is how most people dress up when fighting
23	2	Elyo kabili abantu abengi mwi bumba nabekata utuntu utwa buuta apali ifishilwa ifya kashika	A lot of people are holding white things with red lines
34	1	shitata umbi naimya umwana kuma boko	another man is holding a baby
27	1	eya mukwai cilepala kwati kuli nokobaleyangabafuma apa.	it seems they are heading somewhere when they leave this place
32	2	eeehe kabili imibili shabo nashingila mukati shonse kushelefye imitwe shabo panse	Yes their bodies are all inside only their heads are shoewing.
15	1	cilemoneka kwati umwaice alepunda 	it looks like the child is shouting
16	2	Bushe uyu shitata ale cimfyako nangula ale ensha fye ukuti omfweko bwino?	Is this man participating in  the competition?
39	1	Nipamulandu wakuti nakulubantu aletuka uyu mwaume nsele ilyo emishe akakondo kwakwe akapakati	it's because the lady is insulting the man using her middle finger and there's an adult and a child on the other side of the broad road
11	2	uyu umwana nafwala ilaya ilya kashikila kabili naolola namaboko	this little child is putting on a red attire and has playfully stretched out their hands
27	2	cilemoneka kwati uyu namayo aliishiba sana incito yapamusebo.	The lady really knows how to do her job. 
15	2	kabili ulupili lulemoneka ulutali nganshi nalimo eco abomfeshe intambo	The mountain looks big so thats why he is using the robe
25	1	kuli na imbi umuntu,shitata nankwe uwiminine na ba kemba ulelisha cimo ifi eco ekete neminwe shonse shibili	there is another man who is standing with these singers and he is holding a musical instrument with his both hands 
27	1	Neikulu kumo cipalile ishi balashikaka nomba apa bashilekako ukuti shangale 	The big one as well. Looks like they tie them but they've just let them to play.
2	2	ndemona kwati Pali Ako baposelepo Ako imbwa shibili shilebutukila.	maybe there's something in the water that the dogs want to get
16	1	bafwile aba bantu baliyatemwa saana kaili abantu nabafula saana 	It looks like people really likes it because there are a lot of people.
8	1	Kunuma yakwe kuli ifikuulwa ifyabuuta	there are white buildings behind him
26	2	Pali na chimo ichili kunuma ichakashika  bushe tichaba nichinshi 	and there is a red thing behind them, what can this be?
28	1	Limbi baume na bakashi balei pikila abana nangula abeni	Maybe it's the husband and wife, they are cooking for the kids or visitors. 
11	1	Imbwa shibili ishafiitulukila shileangala	two brown dogs are playing 
19	1	bakateya wamupila wa rugby bali muchibansa	the rugby players are in ground
21	1	Shima Ofeshi ali pa citunshi-tunshi ca kompyuta.	A man in his office is looking at his computer.
29	1	umulumendo alelisha banjo nashibatika na amenso yakwe.	a young man is playing a guitar with his eyes closed.
38	1	Umwanakashi nalambalala aleontela akasuba.	A woman is lying down, sunbathing.
31	1	nafwala nefyaku cingilisha iminwe yakwe kumasanso ayacitikila ku ncito	he is wearing protective gloves to protect him from work place accidents
16	1	Naikata neci tabo alebelenga.	He has a book in his hands.
8	2	Babili nabakwata na amabotolo ku minwe	two of them are having bottles in their hands
29	1	umulumendo na umukashana nabekala munsaka balenwa na ifyakunwa.	A man and a woman are seated in a shelter drinking something.
31	1	oo namona, elo umwana uyu nakwata imishishi ishilemoneka ishabuta, shilemoneka ishisuma	oo I can see that and this child has white 
21	1	cine mu cibansa mwine muli amaloba pantu bakabalwe balebutuka bwino	the field is full of sand to make it easy for the horses to run  effectively.
6	1	Umuntu uwupapile icoola aleshelela paka lubawo pali fube fube wakosa. kuminwe konse naikata itwakumwafwako ukushelela.	A person with a backpack sliding on a snowboard. He is holding snore boarding sticks in the hands.
33	1	Abacaice abankulo iyapusana bali ku ncende ya kwangalilamo	Children of different backgrounds are in a playground 
2	2	balesekelela cilemoneka nabatemwa kabili baleipakisha akashita kasuma.	they seem cheerful and look like they are having a great time
17	1	Emukwai ewowine apa nomba cilemoneka kwati alepekanisha ukucimfya kukabako mucalo cimbi.	Yes she is the one, it looks like she is preparing for the competition that will be held in a different country.
30	1	umusungu alesemba amaala yakwe	A white person is cutting their nails.
37	2	nafwala nendeleshi yabuta iitali	She is wearing a big white dress
30	1	kuli iyi incende kuli icisaka icilemoneka icafyani icikulu  nganshi icakwikalamo abaleteya icangalo.	At this place there is a big hut where people who are playing can rest
38	2	Ili ibumba muli abana ababuta inkanda elyo na umufishi umo.	In this group are white kids and one black one.
13	1	Namayo naikatilila umwana wakwe ukuboko uwu ninina pa ka jinga aka kwatafye iwilo limo elo kumbi ukuboko ekete intambo akakileko akabwa kakwe	A woman is holding a child's hand while he is on the bicycle that has a single wheel, while his other hand is holding to a rope that's tied to his dog. 
18	1	ee boi efyo cilemoneka,ndemona ecilengele na uyu mukashana ukusekelela nefi,camwibukisha kubwaice.	Yea dear it seems so, I guess that is why she is smiling, she is remembered those childhood memories.
1	1	Umwaume ufwele ichisote ichifimbile umutwe onse ali pacitukutuku mumulu.	a man wearing a helmet that is covering his face as well, is on a motorcycle
35	2	Kulemoneka kwati nikulya ukwakucimfyanya ukwa mbwa ishalekanalekana.	It appears to be a dog race track
11	1	Pa bushiku bwa bwinga bwabo, umwaume no mwanakashi, ekuti banabwinga nabashi bwinga nebeminina ku mbali ya mumana	On the day of their wedding the bride and the groom are standing near a sea
14	1	Horse ilebutuka mumaloba muncende bacingilila nama pulanga.	A horse is running around in the sand in a fenced area.
9	2	cili kuncende nshi?	Where is the bird?
19	2	chilemonekq kwati nishita ya bushiku pantu nakufita  	This must be the evening time and it is getting dark 
16	2	Bushe namayo uyu pali eko aleya nangula pali eko afuma?	Is this woman going somewhere or she is from somewhere?
6	2	uko alekopa umukashana kuli inama ishingi ishilelya icani icili kumbali yamumana	She is taking pictures where there are a lot of animals eating grass near a river.
8	2	kulifye imiti iinono 	there are just a few trees
1	2	uwuli  pancinga alelanshanya nomunankwe	the one on a bicycle in discussing with the friend
26	1	Bafwile palifye eko baleya nangu pali efyo baletele	maybe their going somewhere or coming from somewhere 
18	1	nomba uyu umuntu cilemoneka ali ukutali sana nabali pantanshi, katwishi nga kuti abasanga.	But this gent is too far from those ahead, I doubt if he could catch up.
16	2	Kwena abana aba baliba abansansa saana,tubili utubana tufwele ifya buta elo kamo akanakashi kafwele ilaya ilya kashika.	These children are very happy they are even putting on white and red clothes.
2	2	imo imbwa nabaisuma lwa pamala kumbwa iimbi	one of the dogs is biting the other on its stomach
33	2	Aba abakashana babili balemoneka kwati balepanga ama kadi ya ma pepala	These ladies look like they are making cards out of papers
26	2	chilemoneka alishiba Sana ukwensha aka kantu uyu muntu	it seems this man knows how to skate 
26	1	uyu namayo naikala pachimuti elo nasansamuka sana	This woman is sitted on a tree very happy.
29	2	incende ine ii mulemoneka ifyakulya ifyapusana pusana elyo muli umwabusaka.	This place looks to have a lot of  different foods and it is very clean.
30	2	Bushe cilemoneka kwati uyu umwaume aleya mukucita inshi mumumana me sumbu	It seems this man is going to do what at the river with a fishing net?
38	1	Iyi ni ncinga iyo babomfya abatemwa ukusekesha abantu ukuilanga ifyo bacenjela mukwensha ifyapusana pusana.	This is a unicycle used mostly by entertainers showing off their skills of riding different things.
11	1	Ca cine, kabili uyu mwaume aleteyela ici cangalo mucibansa umo bateyela ifyangalo fyalekanalekana	he is playing in a stadium
38	1	Limo balashisunga pa nshita iitali pantu balefwaya shisanguke munshila imo.	Sometimes they will keep it for a long time so that it ages a certain way.
26	1	abana abanono babili nabakakilila banina insalu pamenso	Two children have blinded folde their mother's face.
38	1	Amenga yalaleta insansa icine.	Weddings bring a lot of joy.
15	2	bushe ni pali cinshi alepita?	where is she passing?
17	2	cilemoneka kwati namayo uletatula inyimbo aleipushya abale tamba ukupokelela ulwimbo 	It looks like the woman starting the song is asking those following her lead. 
12	2	kuli Bambi abana kanshi Bena nabafwala ishirti iya umutuntulwa ne toloshi Iya fita	there is another lady wearing a yellow shirt and a black trousers
21	2	uyu uufwele ifyafita uuli pantanshi yamunakwe alemoneka nalimo ali no bulanda pamenso ilyo alelanda pali lamya yakwe	the one wearing a black shirt and in front of her friend appears sad as she is talking over her phone.
35	1	Banamayo babili ababuuta inkanda nabekala pa itebulo nabaseka icine cine.	Two white women are seated on a table laughing.
29	1	shikulu bantu umo ali mumusebo aleenda naikata namapepala kuminwe.	A man carrying papers is waliking in the road.
7	2	alikwaka na umushishi uwakashika.	She has brown hair.
13	2	Bale chimfwanya muli amangalo aya. Kunuma kwabo kuli abantu abale batamba	It seems they are playing cricket, in the background there's a crowd of people watching the game. 
24	1	Umulumendo nakasote akamitomito ekele panshi elo kumaboko ekete kamela.	A young man sitted down with a camera on his hands.
39	1	Abaume bamo na banakashi babili bali mumuputule wakusambililamo	a man and two ladies are in class
11	2	bushe finshi alefwaya ukucita?	What is he trying to do?
15	1	ciemoneka kwati uyu mwaume achipona 	seems like this man fell down
18	2	abaice boi balitemwa ukwangala namenshi,yalipusanako nefyo ifi fimbi fyumfwika ukwangala nafyena.	To a child it is another realm to play with water, and this is no match for anything else.
19	1	Elyo kukuso kwabo kuli icikulwa icilembelwe PRE GRILL pa mulu, na cimbi kuntanshi yabo pali PIZZER.	there's a building on their left written Pre Grill on top and another written Pizzer in front of them
25	2	Kanshi nala posako amano pakuti tukalebomba bonse natotela, umukashana abasuka.	Then i will pay more attention to school so that i can work at the television campany.
38	1	Bonse babili balemoneka kwati balishibana sana ico bafwele ifyakufwala ifilebalanga ukuti baletushafye.	both of them seem to know each other well since they are wearing clothes that look like they are relaxing.
39	2	Elyo kabili kuli ici cine cifulo kuli ifikuulwa fyantunti ifingi	this place is full of storey buildings
11	2	bushe nabekala nelyo nabeminina?	Are they  all sitted or  are they standing?
2	1	cilemoneka kwati alelisha icilimba mu nshita ya bushiku panty nakufitako ku cifulo abelele	it looks a little dark
12	2	Cile moneka kwati kuli eko aleya	it seems he is going somewhere
27	1	Eya mukwai iyiyine enshila babomfya nabenda pamakasa ngomwaice uyu ulebutuka.	yes that right, that's the road they are using
38	1	Shitata nao naibimbamo, baleafwana ukubomba uyu wine umulimo.	The man is also involved, and they are helping each other with this work.
7	2	kunuma yabaana aba kulemoneka Kuli abantu abengi.	Behind the children,there are a lot of people.
11	1	Abantu babili bali pali bemba kabili pali bemba pali amabimbi	Two men are on the beach full of waves
30	1	umo umwana ale fwaya ukwingisha umupila mucipanda	While one kid is almost scoring the ball.
10	1	Bonse nabalolesha untunga imo,  nemiminine yapalana	Tbey are all facing the same direction and they ve paused in a similar way. 
12	1	elyo nafwala inkoloko na aka ku minwe 	she has a watch on the hand and a bangle
27	1	Cishinka niku foto shuti uku pantu ifi ifipalile ama umbrella eko fisangwa	It's true it's a photo studio because the umbrella like are found in a photo studio.
38	1	Utu utusote bafwele tulemoneka nga utufwala intungulushi isha mapepo shimo.	these hats they are wearing looklike those worn by church leaders
29	2	bushe cinshi cingalenga akamwana aka ukushupa umusango uyu?	What could make the child trouble the mother like this?
25	2	umo kepika ali petebulo apali inama naikata na icela icakucekelako	one cook is on a table that has some meat and he is holding a knife 
17	2	uyu umuntu nafwala nefifwalo fyamangalo yakuchimfyanya	This person is even wearing sports attire. 
4	1	Umulumendo ale butuka kabili naimya nenjinga yakwe	A man is running with his bicycle.
37	1	umo uuli pantanshi naimya na ukuboko kwakukulyo mumulu	the one in front has lifted his right hand 
26	2	cilemonka kwati alekakanya ukwingila mutu mabola umo muli aka kashana	it looks like his trying to stop the kid from entering in the balls were the small girl is 
22	1	mole moneka kwati nimu cibansa	it seems it's inside a playground
32	1	kuntanshi uko aleya kuli ifimuti, ifikulwa na abantu abale enda 	In front of her,there are so many people,trees and buildings.
8	1	elyo naikakila nentambo shibili ishakosa mu musana	hebis tied to very strong ropes around his waist
33	1	Imbwa iyi ilemoneka iyakalipa sana	This dog looks fierce 
9	2	ulupili baliko nalukwata na imitanto ukufika fye pamulu. elyo epo beminine pali umusebo wa manenekela elyo na mabwe.	this mountain has stairs that go all the way up. they are however standing on a tarred road and some stones.
34	1	aba kashana babili bali pamumana 	two ladies at a lake 
18	1	kuntashi kuli na chimbi ichikulwa ichikalmaba kuli na ifimuti mupepi	there's another big building and the trees
6	1	akoni aka limbi efyo kakwatila imulomo uwutali uwaonda kafwile kalanwa utubulowe twamubuluba.	The bird has a long thin beek because it t sucks nectar .
6	1	awe cilepala kwati balishiba kale pantu icisolobelo cilya cakubomfya pakwelela pamabimbi.	It seems they already know because those boards are for surfing.
25	2	Cifwile tacili icayanguka ukwensha incinga mu mpanga pantu mwaliba sana amabwe ne fimuti 	it obviously isn't easy to ride a bicycle in such a place as there are many trees and stones
26	1	Kumonafye efya fwele bwino naka chola asende nati nikuncito afikile	looking at his dressing and the bag his carrying, ,I think his at work
33	2	Pa cisebele bali palemoneka na pa buuta lelo kunuma yabo nakufita	The stage where they is bright and rest of the room is dark
15	1	kanshi uyu mwaume  afwile nakwela pamulu walupili	maybe he is at the top of the mountain
12	1	elyo kuli ifimuti ifingi ifya titikana	there are alot of trees clustered together
9	1	imbwa ili mucibansa cakwangalilamo yeka akasuba	A dog is in a play field alone during the day
18	2	iwe boi, ine naishiba ukweba ati imbwa shipepekafye abantu, napapa saana ukumona imbwa ileyangala nomupila.	I am quite surprised at how a dog can do such, all my life I thought dogs are human chasers.
25	1	pali icintu cimo ica mapulanga apali na sefa iyo ndemona abomfya uku gumya amabwe ayanono	there also appears what looks like a wooden filter for the small stones
26	2	afwile uyu mukashana encito abomba iyi yine	it seems this is her job
6	1	incende ilemoneka nga uko abaice bangalila pantu ili iyacingiliwa notushimbi utwafita	The place looks like a children's play ground because is fences with metallic rodes.
9	2	Umwana mulumendo nakobeka icampepo nokuboko kumo elyo ukuboko kumbi naikata umwana mwanakashi.	The boy is holding a Jessy on one hand and on the other hand he is holding a girl
12	2	Nake kalafye kale tamba ifyo umunakwe ale shelela	he is sitting watching how the friend is sliding
12	2	elyo muli  nshimbi mu cibaya 	there is a metal
37	1	umulumendo alekaka inshimbi	A gentlemen is doing some metal work
17	1	Kuncende iyi kwaliba nefyani ifya katapa katapa.	This place has green grass.
38	2	Aba abantu ababuta inkanda baleafwana pakuti umulimo wende bwangu.	These are white people who are helping each other to do the work quickly.
9	1	pa bwato , pali notusaanshi twabuta	There are small beds on a boat
34	2	capala kwati aleya mukubuula ifya ku capa	it seems he is fetching his laundry
21	1	Ifibuli (bears) fibili nafyasamuna utunwa mumpanga.	Two wild bears have mouths open facing each other.
34	1	shitata naiminina ale tamba ifyo ale owa, umwana	the man is watching the child swim
23	1	Imbwa iya fita nabaikakila pan'ganda apali no tufyani utwa katapa-katapa	A black dog has been tied with a rope outside the house
23	2	Kabili uwaume umbi naikala mupepi ne cikulwa, epo ekele pali itebulo apali ka mashini na kompyuta ne cipampa apali amalembo ayengi	One man is sited next to a store and where he is there is a table that has a computer and other machines on it. Besides him there is a red flyer that has words
6	1	abantu abengi balecofa incinga shabo ninshi nabafwala nefimpompo ifyakucingila kumutwe.	A lot of people are riding bicycles  while wearing  helmets.
32	1	ukulingana nefyo alemoneka ehe kuticaba pali uko aleya	Looking at the way she is looking,it looks like she is going somewhere.
38	1	Iyi imbwa ifwile ilangala na abene abaleiposela umupila elyo ileikata nangu ukutola.	this dog must be playing with its owner who is throwing a ball at it  for it to catch
23	1	Umwaume umo uwa nkanda iya fita  naikala pa mu pando pa ncende ya panse	A black man is sited outside on a chair
38	2	Pafyakufwala fyabo napalembwa ishina lya kampani akapanga ifitukutuku.	On their clothes are names of a company that makes motor bikes.
19	2	Kwena utubana utu tonse natuchensa nama meeno yali panse ukufinishakofye akalumendo kamo kantu kafimfinkanike icinso	All the children have their teeth outside except one of them who has a serious face
