pair_id	sentence_id	bem_transcription	en_translation
7	2	tulesekelela pantu tulekopwa icikope.	They are happy because they are taking pictures.
30	1	Ibumba lya bantu abaume na banakashi abamishinku iyalekanalekama nabekala mwi tenti	A group of people men and women of different ages are sitting under a tent.
2	2	mu musumba umu muli ifikulwa ifitali na ifipi ifya pusana  pusana, kabili na imitembo ya malaiti	there are small and large buildings as well as street lights in the Streets
38	2	Aba abana nalimo beshile ukuti bengesa tamba uyu umumana na ba nyinabo.	these children could have come because they want to watch the river with their mothers
28	2	elyo naimya umutwe wakwe ukulolesha mu muulu kufwile kuli ifyo aletamba.	He has lifted his head, he must be looking at something.
30	1	Umwaume uufwele ishati lyatumishilwa twa buuta no twa makumbimakumbi no mushishi wabuuta naiminina patanshi yacibumbili	The man wearing a shirt with white and blue stripes with short hair is standing infont a short wall
13	2	Umwaiche uuli pakati nafwala nama gogo, uku ale sekelela	The kid on the middle has spectacles and he's laughing.  
27	2	Nabeshiba pantu tapali wingaleka abantu balepanga icongo kunuma yanganda yabo.	yes I'm certain they are aware because no one allows noise at their backyard
7	1	ifimbayambaya limo nififine, tafisala apakonaikila.	That is because car breakdowns are not known where they might happen from.
20	2	balemoneka kwati elyo bafuma mukubengisha umupila nabufulwa	it seems they are from being scored against
5	1	abalumendo bonse abaleteya umupila bankanda yabuta	they are all white people
6	1	akabwa akabuta imasako elyo ayengi kalemoneka kwati cidoli mumimonekele	A small dog is fluffy and it is looking  like a doll.
22	1	cisotwe nakala mukati yatuka umwakulila	a young lady is sited inside a restaraunt
39	1	Umwaume alekwela kucimuti kabili aleidonsa fye pakunina	a man is climbing a tree and pulling it while climbing
5	2	bonsefye naba fwala ifyakufwala fimofine elo na imishishi bakakile fimofine ukufumyako fye umo	they are wearing similar clothing as well as similar here except one
8	2	balemoneka abapusana mukumoneka 	they don't look alike at all
38	1	Umo umwaume natonta amenso yakwe ku ntanshi nga uulefwaya ukumonapo fimo.	One man is focused forward as if he is looking for something.
19	1	Umulumendo aleyangala pakapampa kakushelelapo	A man is playing on a skate board
15	2	shileangalila mu mucanga uwabuuta	its playing from white sand 
20	2	Alekekata kumenso uwanakilila, abakolochi balatukusha mucikuku.	she is gently touching the baby's face, they raise them with care.
30	2	elyo nabikapo nakasote kakashika	Yea dear she is also in a red cap.
6	2	incende aliko kulemoneka icimushelemuko ico cilebeponesha mumenshi ngabashelela	The place they are at, there is a slide that goes into the water.
2	2	pali icipalile nga motoka iiminine mumusebo kunuma yaku kulyo kwakwe	there's a car parked on the side on her right
39	2	Bushe uyu mwaume uukwete icikolopo icakukolopelako kabili Pali iyi nshita umwaume alekolopa  incende aliko ilemoneka Shan ?	how does this place look like?
19	1	Banamayo nabofye pa maluba awe mwandi nisotambe, palya ali aletontonkanya ubusuma bwa maluba aya.	ladies are very fond of flowers she's probably thinking about the flower's beauty
13	2	Chishinka, limbi naku kabisha, ale fwaya omfweko bwino. Pantu kuli, aka suba sana	Indeed, perhaps it's hot and wants to freshen up cause it looks sunny.
20	1	eya mune  balacinda bwino abakashana aba elyo capala kwati balibeba abati kula mwentula mwentulafye pakuciinda	they are dancing so well, it's as though they've been instructed to smile as they dance
9	1	umwaume natoloka mulwelele	A mand has jumped in the sky
38	1	Ibumba limbi nabamukunga pakuti bengamupoka umupila.	The other group has surrounded him tryng to grab the ball from him.
4	1	Elo iyi infula iyampepo naifimba nolupili kunuma ulukulu	The snow has covered the hills.
4	1	Uyu shitata alemoneka kwati incinga yakwe naibutukisha	The bicycle ffor this man is speeding.
31	1	na kabalwe wine akwelele aba uwabuta inkanda	even the horse he is on has white fur
35	2	Umwana umo eminine mupepi nabawishi.	One child is standing closer to her father
25	2	Bushe naumona ico kakwete ku minwe icikwete icakukupikapo ica kashikilila?	have you seen what she is holding in her hands which has  a red lid?
2	2	naikata na maboko yakwe ku moolu yonse yabili icishili icayanguka	she is holding both her legs while she is doing the splits, which is something thats not easy
7	2	elo nafwala icisote icakumucingililako ilyo aleensha icituku tuku.	He is putting on a helmet.
28	1	kwena nakayilamfya sana aka akabwa pantu takalemoneka nge mbwa.	Huh, the dog is so dirty that one would not know it.
10	2	Naikala mucimuti busaka busaka, alolesha nakumbi	She's smartly seated in the tree, she's even looking somewhere else 
27	1	Icinso cilelanga ukwebati naumfwa bwino noku tucila pamenshi 	The joy is written all over her face for being on water.
15	2	nalimo nicho aleumfwa umwenso saana	it could be that's she's very scared.
22	1	babili naba fwala fya fita umo Ica katapa-katapa	two are wearing black ones while one is wearing a green one
20	2	Ubu bwangalo limo bwalikakata, kanshi ni mfwemba nkufwembe.	This game is rough sometimes that's why there's grabbing each other 
17	1	nasumina kabili umbi nankwe naiminina ale esha ukusenda icikope camunankwe	I agree and another one is standing trying to capture the friend. 
4	1	Aba abantu bakele apa bena afrika, abelemoneka kwati ni mbutushi 	These people look like africand and they are refugees.
33	1	Umwanakashi umo uwa nkanda iya buuta  ne mishishi isha kashika  naiminina ku cifulo kumo ifi ukulemoneka kwati ni ku ncende iya talala sana	One white lady with white hair is standing at a place that looks cold and quiet
25	1	Emukwai abantu tabeshibe ukutila ati muli promotion mwi sitolo ili.	People does not know that there is a promotion in that store.
14	1	Imbwa yafita ilebutuka naikwata naka cola kakashika kukanwa.	A black dog is running while carrying a red bag.
19	2	pamensso kali akachengela elo nakakwata namasako ayengi	it looks very clever 
28	2	Kucibumba kulemoneka ifilengwa fyapala amaluba, fili mu malangi ayalekana-lekana ukubikapofye katapa-katapa, makumbi-makumbi, na umutuntula payengi.	The walls have floral drawings of various colors including: green, blue, and yellow among others.
19	1	Bakalisha wafilimba banankwe, elyo kwati baletusha ilyo bashilatendeka ukutongola amalimba yabo.	the rest of the brand mates seem tired, they are resting before the start performing again
25	1	pali na ifipepala ba kambatike ku cimuti cimo ifi ica shimbi	there are some papers that have been stuck to a metal log
11	2	bushe nikwisa aba baume baleteyela icangalo?	where are they playing this game from?
7	1	umwakashi nafwala akasalu akabuta akafimbile umutwe onse nomukoshi onse ukushakofye pamenso	A woman with a white clothe covered her head and her neck.
13	1	Abaume batatu na banakashi batatu nabe minina, bale moneka ba bombela pamo	Three men and there women are standing, they look like they work together. 
19	1	Uyu umwana tafwele ishati afwele akaputula ako kalimumenshi	the boy is only wearing a short
28	2	elyo kuli ifyo bakobekele ku cimuti nalimo balefwaya ukucitema.	There have hang something to the tree, maybe they want to cut it down.  
8	2	Aleshelemuka ukufuma pa mulu walupili	he is sliding from the top of the mountain
22	1	mulumendo ale yangala no mwana	a young man is playing with a child
35	2	Uyu alemoneka kwati nikabasawambao	He appears to be a wood carver
1	1	Bali bacaice mukumoneka bonese babili	they both look young
17	1	eehe kabili cipalile intambo shamalaiti shipitile kumilando shibili	yes and it looks like the electric cables passed through two pylons. 
30	2	Bushe iyi incende ipalile kuncende nshi?	What place does this area seem to be?
24	2	Kunuma ya mwana kuli ama yanda yakashikila. 	Behind the child,there are brown houses.
11	2	Kumbali ya bemba kuli amabwe na bantu bambi	There  are stones and people  besides the beach
25	1	Awe kwena nailishanya sana but Cipalile kwati abena myakwe balefwaisha ukubwekelamo kumwabo, bali aba nsansa kwena.	That is why he has really complained so much but it seems like the spouse really wants to go back home.
17	1	Shi tata wabuta inkanda naiminina.	A white man is standing. 
1	2	bushe ninshi balesambilishila imbwa ukutoloka, kulemoneka akamuti eko imbwa ilemoneka balekachinja apakukabika.	he is now changing the place where to place the branches in order for the dog to jump
21	1	Bakacimfyanya bamachinga balecimfyanya ukucofa mu musebo.	A crowd of cyclists is on the road competing.
38	1	Kuti baba batemwikwa abali capamo nangu kuti baba abamulupwa lumo lwine.	they could be lovers or they could be family
18	1	Umulumendo uwacifishi balemukunkulusha pakapuna kabalema	a black man is been pushed on a wheelchair
9	1	aleteya icangalo cakuleseshamo icitendwe ica mupila wa kuminwe	she is playing hand ball to pass time
36	1	Namayo alimu kuncende  iyikwete  ifipoto ifikulu ifili cine ifyamalata . 	a woman is in a place with big pots metal sheets
24	2	Muntu alesukila imbale mulemoneka mitomito. 	The sink looks grey.
12	1	ehe kuli nabambi abantu abekele kunuma ya bana kulu	there other people sitting behind the old woman
26	1	Imbwa iyikulu ile angala naka bola	this big dog is playing with a small ball
4	2	Bantu balenga ifili panuma, pafikope pa lemoneka  impili esho balenga	There are hills showing behind.
4	2	Aba abale enda balepita mumbali yalunkonto, kaili tabeshikwe nga baume nangula abakashana	They are walking in the grass.
11	2	imbwa ilemoneka iyacenjela sana, bushe yabakapokola?	The dog seems to be very clever ,could it be a police dog?
33	1	Kunuma yakwe mupepi ne cikulwa kuli injinga  elyo nefintu fimbi	Next to the building there is a bicycle and other things
20	1	umuntu naikala pacipuna alebelenga ipepala, ipepala line nalimufimba napamenso	A person is sited on a chair reading a paper that is covering their face
6	1	pantu eletolokela palemoneka kwati epamulola wacikulwa icilemoneka kunuma yakwe.	Where is jumping from looks like the entrance of the building. 
22	1	pa muulu ya ng'anda kuli ifyalembwa	they are some writings on top of the house
18	2	umulumendo wine uyu naikata kuli cimo icilemudonsa,bushe kuti chaba nicinshi?	And while on water he is holding onto something, what could that be?
4	2	kaili aba balumendo abekele mubwato naba fwala nefya buta ifyaku fwala	They are putting on white clothes.
20	1	shikulu bantu uwabuta Inkanda nafwala ifyakufwala ifya malangi aya lekana lekana,elyo alikwata imwefu ishabuta	An old white man is wearing clothes with different colours and he has a white beard.
24	1	Mumpela ya mumana mubelele ifimitu ifingi. 	At the end of the rivers there alot of trees.
23	2	Elyo bambi bale enda  kabili bambi  nabapapa ifyola munuma 	Others are walking while others have bags on their backs
8	1	Kumonafye nakwata ica kupentelako	she even has a painting brush
24	2	Kunuma ya lupango kuli ifimbayambaya fiminine.	Behind the fence,there are cars parked.
8	2	Bonse babili baloleshe intunga imo	they are both looking in the same direction
2	1	akasuba kalemoneka nakasanika nganshi kabili akasote afwele nakamu cingilila ku myengelela ya kasuba	the sun is shining and this man is wearing a cape to protect him from the sunlight
31	1	ba namayo babili na shitata bali kulya abantu bakwelela ishitima, elyo bonse basungu abafwele ifyakui cingilila kumpepo	a women and men are standing at the train station all caucasians are wearing warm clothes
1	2	kwena umwaume naichingilila ukutampila kumutwe ukufika na kumolu kumpepo nelyo bushe ifyabuta nifinshi	the man is wearing warm and protective clothing from the head to the rest of the body.whaf are these white things?
12	1	Iyi imbwa ile butuka, chi kalamba saana	the dog running is big
11	2	bushe nikwisa uku ili?	Where exactly is this dog ?
35	1	Uyu mumana ulemoneka uukalamba nganshi	This appears to be a very big river
4	1	Natemwa ukulanda ndemona shikulu Bantu Ali uwaiminina	An old man is standing.
11	2	Cinshi cili pa cibumba kumbali ya musebo?	What is on the wall beside the road?
12	1	Elo tonse tubili naba tufwalika ichaku fwala	both have bi made to wear clothes
17	1	Abantu bali mucikulwa.	People are in the house.
5	2	Bushe ifilembo filebelwe pa numa filelanda shani	what do the words say
26	2	cacine pantu teti umwana umunono nga uyu abefye eka uku kuncende	it's true, bacause a child like this can not be alone in this place
14	2	kumbali yamumana kuli ifimuuti ifyayemba elyo nefikulwa 	There are trees and buildings beside a river.
4	1	Elo iyi imbwa naiminina namolu yakwe yabili fye	This dog is standing with two legs.
21	1	Nakatemwa icipesha amano kwati takatina kuifuna ngakali ponene, nomba nifilya kuli abakalamba bakukatungilila.	So excited and as if not aware of how risky it is, but there are adults.
18	1	Ukuboko kumo kuli mwitumba lyetoloshi elyo kumbi naikatilako akachola	one hand is in pocket and the other one is holding a bag
5	1	imbwa ilebutuka mufipalile nga ulubansa lwa cani	a dog is running through the grass
22	1	umukashana nafutata Ica  numa  ele enda	the lady is walking face back
25	2	Alepita mumbali ye linga ilyo bapanga ukubomfya amapulanga elo kabili icipampa caba pe linga 	He is passing near a wooden fence and the poster is actually mounted  on the fence 
4	2	Aba babili abalumemdo balelwila umupila uyu wine awakuminwe uwitwa ati basketball	The men are fighting for a basketball.
15	2	kabili ili iyakashikila mu kumoneka	and its brown on the neck
14	1	Emukwai ecibansa icicine eco babomfya ukuteyelamo umupila waku makasa.	Yes this is the pitch they use to play football from.
19	2	bonse bafwele amatoloshi aya fiita	They are wearing black trousers
12	2	Limbi, chifume mumenshi elo chaya namumulu	maybe it's from the river going up
19	2	mwibumba umu, mulemoneka kwati mufulile bashitata abamishishi ishipi.	the group of full of men with short hair
28	1	bale enda pamulu walupili cipalile kwati beleya ku kampu.	They are climbing up and down the snow mountains, camping in the cold.
1	2	awee tabali beka  Bambi nabekala panshi	there are also other people, seated down.
27	1	Bashikulu nabeminina kutanshi yacikulwa nekonto.	an old man with a walking stick is standing in front of a building
37	2	nafwala nechisote ichimufimbile amatwi	the Child is dressed with an headsock that is covering the ears
37	1	umulumendo aleenda, kabili namwentula nokumwentula	a man is smiling as he's walking
12	1	ehe nafwala ne fya ukui chingilisha ku molu na pamuli	he is wearing clothes for protection on the body and  legs
37	1	Bonse babili naba lenga akalubi kamokene	They have drawn the same idol or dol
23	2	kabili isitolo alimo muli ifintu ifingi ifyalekana lekana ifyo batantike mutuputulwa utwingi	The store has assorted items and goods arranged in shelves 
15	1	pa cani pali umwaume naikala 	a man is seated on the grass
25	1	Etuka likalamba ilya mikate mumusumba uyu so abantu bonse eko besa mukushita	This is the biggest bakery,so everyone comes to buy.
2	1	Na ikata ifipalile nga nkomaki umo umuli ifyakulya nangula ifyakunwa ifyo ifili kumbali yakanwa kakwe.	he is holding a cup that has the red substance that is around his mouth in it
7	2	elo kunuma yabo Kuli na inganda.	Behind them there is a house.
18	2	aka kakashana kalemoneka kali na icimuti cakulobelako isabi.	This girl is also having a fish hook to catch fish.
13	2	Ale moneka tale seka chi fwile efyo ale lolesha nafi kwata sana inchito	He looks serious, seems what he is looking at is very important. 
30	1	Uyu mwanakashi aleshitisha ifisabo ifyapusanapusana kabili ifingi pa mushika uwabela mumbali ya musebo.	This woman is selling alot of fruits at the market which is near the road
17	2	uyu umuntu nanina paka kushelela pamenshi 	This person is on a surf board. 
14	1	Cipalile kwati fyalicingililwa bwino teti ayicene lyonse ekoangalila.	It looks like they are well fenced they cant hurt her, she always plays from there.
15	2	elyo kuli abaume abali ngaba wishi abalemutungilila ngafwaya ukupona	the is a man who looks like his father who is guiding him Incase he tries to fall.
19	2	Nakontamina panshi alelola icintu iminwe yakwe ilepanga	She is bent down to look carefully on what she is holding in her hands
34	1	Abaume na bakashana balesamba mwi pofu.	boys and girls having a foam bath 
26	1	icende pachikope apa ilemoneka naba Bantu aba Fula nganshi	In this picture there are alot of people.
20	2	cacine ico elyo ifituku-tuku ififine filemoneka ifya yemba nakabili efya mutengo 	yes that's true and they look very new and expensive
8	2	Iishalile naifuma namunshila ulemoneka ilefwaya ukutililila iitangile 	the one that is behind is actually out of the way, attempting to run faster than the one which is ahead.
17	2	Bushe uku bali ewuku ku market ya new bafumine ukwisula uyu mulungu wafumineko?	Are they at the new market that was opened last week?
30	2	Kunuma ya uyu umwaume kuli icibumba icapentwa ilangi lya fita apalembwa ifilembo ifyafita	Behind this man there is a wall painted black with black writings
38	1	Aba babili nabo nabailaba baletambafye amenshi ayalepita panshi.	the other two are also not concerned they are watching the water flow
2	2	nafwala itoloshi ne CA ku muulu icaputulwa amaboko	she is wearing jeans and an orange best
30	1	Uyu umwaume ekele panse yang'anda cipalile kwati ni mu galadeni kunuma ya ng'anda.	This man is sitting outside the house it seems it's the backyard garden
21	2	cine efyo cilemoneka kwena, pantu alefumina kufyaku bikamo inkalata filya ifyaba mu kalale ku basungu, elo namayo wine nafwala ica fita icakuicingilila ku mpepo ne toloshi ilya fitulukila	certainly.  this woman is wearing a black coat and grey trousers.
1	2	nayanta pakabwato akanono apakunyantafye namolu	He has stepped on the small boat
11	1	Kabili lubali lumbi apo bekele pali ne ng'anda umwakile inyali pe wiindo	on the other side is a house and on the window is a lamp
16	1	Aba abantu balelolela ama traffic lights yapele green elo bapite pa musebo apa mukwai.	They are waiting for the traffic lights.
16	2	Bushe kwena imbwa iyi ili nabanani mumpanga umu?	Who is with the dog in this bush?
26	1	imbwa shibili nashikatana shilechena kuncende iyabuta	Two dogs are playing at a bright area.
26	1	walungama uyu chilumendo afwile alisbila sana	You are right, this gentleman seeems like he knows very well. 
1	1	bushe nicinshi cingalenga ukuti alemyanga kumenso	what really is the reason why the child is licking the young man's face
19	1	mumuputule namwaka nelaiti	The room is lit with a light
35	2	Elyo naco icimbayambaya cintu cafiita.	The vehicle too is very large
17	1	elo kabili kulemoneka uku takuli na mayanda	And it looks like there were no houses here. 
12	1	Epo iyi imbwa  ile lokwa nefula, chile pemashika	the dog is breathing heavily as it is standing on the rains
19	1	Ndepapafye ifyo akasote kakwe kashileponena, pantu mona umutwe uloleshe panshi.	I'm wondering how the cap is not falling despite his head facing the ground
1	1	mumpanga muli ifimuuti me caani	this bush has some grass and trees.
16	2	mwati kuti wachita aya amangalo bale chita aba abalumendo nabakashana	Can you do such games?
38	1	Umwanakashi naikala pa cipuna icapangwa panse.	a woman sitting on a carved chair outside
2	1	kuli amayanda yalemoneka lelo yali ayanono pa mulandu wa butali bubulelepo abs baume bali mu muulu	they are small houses that can be seen from the sky
7	1	nimbona nabantu nabeminina nabaposa amano kufyo alecita umulumendo uyu	The people are even wathing what he is doing.
6	1	banyina baleyangala nomwana uwininine elyo umbi umuntu naiminina kumbali yabo  uwufwele ifyakufwala ufya makumbi makumbi	The mother is playing with the standing baby while there is someone standing near them with blue clothes.
27	1	Aba batata nabafwala icampepo icafita napalembwa USA.	the man is wearing a jersey with USA
32	1	Namayo aleenda mumbali yamusebo ifya kuifimbilikisha kumutwe.	A woman is is walikng in the road with a head rap.
10	2	Mululu nabantu abengi sana bale tamba	There are even a lot of people watching 
24	2	Imishishi shakwe shintu shabuta elo nafwala na kantu kukuboko.	The hair is white and has a bracelet on her hands.
22	2	menshi makasa Naya isala mu musebo	the road is literally closed because of snow
2	1	umwana ukwete imishishi ishabuta eminine pa cilengwa ca mwanakashi elo umbi pa ca mwaume	the one with lighter hair is standing behind the painting with the lady and the others standing behind the painting with the night
30	2	ukuboko kumo nakwikata utumuti twamulilo tubili elyo kumbi tapali efyo kwikete	One hand is holding three fire sticks while the other nothing.
19	2	bonse abana bali na abafyashi babo	all the kids are together with their parents
7	1	na incende iyi ilemonekafye iyawama ukwikalamo.	This area looks nice and it would be nice to live here.
10	2	Pakwiminina mu kwimbila mumusebo bushe uletipo shani? 	What about finding himself alone at the river, what can you say about it? 
21	1	kabili ku numa yakwa shitata kuli icipuna cama makumbi makumbi apali namabotolo ya mwangashi 	behind this man is a blue chair that has some bottles of beer in them
28	1	kukuso kwine kuli inshimbi iyafita elyo nakwaka nelaiti lya katapa katapa.	On the same side there is a black pole of traffic lights on red.
20	1	shitata ale enda palunkoto elyo imbwa iyafita naimutolokela	a man is walking on a lawn while a black dog has jumped on him
18	2	ee boi efyo cilemoneka,afwilefye alitemwa ubu bwangalo,ndemona aleesha ukwelenganya ukumona ngalaibukishapo fimo.	Yea dear, she seems like trying to look closely and recognize even just one.
15	2	nafwala na icisote cakucingilila umutwe wakwe	he is wearing a cap to protect his head
2	1	icikulwa ici nabacilengwa na ifilengwa fya pusana pusana	the building they are going into is covered in different paintings
11	2	Nga ninshi atolokele mu muulu uku ninshi naimya akaputula? 	but why has he jumped while lifting his pants?
21	1	Imbwa yamasako ya mafi-yambusa (brown) ilepukunya amenshi.	A brown furred dog is shaking off water.
26	2	ndemona alikwata banjo untu abikile panshi uyu chilumendo	I can see this man also has a guitar and it is on  floor
9	1	umwaume umo ali eka	One is alone
18	1	kapenta wafikulwa ale penta umutenge	a painter is painting the roof
1	1	akatalamukila pali ifimuti fitatu ifikalamba bushe nikumpanga shili	these trees are at a distance
24	1	Bamayo beminine mung'anda namaboko babikile kunuma elo balinensansa.	A woman in the house wsith her hands in the back is very happy.
12	1	Imbwa ile toloka paka  mumana	a dog is jumping on the river
16	2	Bushe uyu umwana ali nabanani ku ncende iyi?	Who is with this child in this place?
32	2	eehe cacine kabili nefyakufwala afwele filina ilangi lyakatapa katapa	Even the clothes looks green.
5	1	abana aba nabafwala na ifyakufwala fimo fine umo nakwata na akantu kabuta akalemoneka mwitumba	these children are wearing similar clothing and one of them has something white hanging out of there pocket
21	1	Ibumba lya basungu abengi apali na baice  bali ku lumpili baleangala  	a crowd of people including some children are at a mountain.
39	2	Uyu mwaume nafwala insapato ishikwete amalangi yabili ilyafita ne lya buta ne nsokoshi shelangi lya buta tutu kabili uyu wine mwaume naikata nafwala kuminwe	he is wearing black and white shoes with white socks and holding his head
32	1	umbi nankwe nakwela pacangalo elyo alelolesha ifyo umunankwe alecita	The other one is  looking at what the friend is doing.
23	2	Cilemoneka kwati uyu uwacaice naumfwa bwino ukwangala nakantu ekete kabili aleputa umwela mumuli	He is blowing air in the sky while he excitedly plays with his toy
31	1	nafwala neci mpompo icaku cingilila umutwe ngati apone pakutila eisanga mubusanso	He is wearing a helmet to protect him incase he falls.
9	2	Bushe  umwanakashi alecita finshi?	What is the lady doing?
18	2	Umwana nashibata ico alimutulo	the baby is closing the eye while is sleeping
25	1	umulumendo umo ali pe tebulo lya buuta  pali fimo ifyo ale cita	A young man is on a table doing something 
16	2	uku ali uyu umwaume kwapili nefimuti saana 	The place has a lot of trees and hills.
33	2	Kabili abakoloci balemoneka kwati nabafulwa	The old woman looks sad
9	1	Abanakashi batatu Pali pa ncende imo kabili  baleenda	three women are walking in the same place.
37	1	imimeshye yamaboke yakwe eli nga ilya yamuntu uli Nesansa sana 	His hands are raised like one who is very excited or has achieved something
1	2	muli abantu abalechita ifyapisana bushe finshi filechitika	other people are doing different things. what exactly is happening in this place?
32	1	abana abanono batatu bale angala	Three young children are playing.
9	1	iyo. kwena nafwala icisote na kaputula fya palana amalangi , lelo ishati lyena lya makumbi makumbi ilitali	no he is not.he is however wearing a hat, and a pant that have the same colour . the shirt however, is a long-sleeved blue shirt.
25	1	umukashana naiminina ku ncdnde ukuli ifimuti ifingi 	a Lady is standing in a place where there are  a lot of trees
20	2	Afwele insalu ya katapa-katapa watikama, elyo nalolesha kukamupila.	she is wearing green clothes while looking at the ball
10	1	Telyonse bowa limo kuntako fye	It's not all the time you have to swim, sometimes you just watch 
9	1	abacaice batatu baleteya umupila	Three kids are playing a ball game
12	2	ehe bale shitisha ifisabo ifya pusana	they are selling different fruits and vegetables
39	1	Abalumendo nabakashana Bali mumu putule  panshita ya kasuba nabeminina	young men and women are inside a building standing in a room
19	2	bashitata bane bonse nabekata kutunwa	Four of these men are holding their mouth
37	1	mumbali muli na abantu abaleendafye	their are people walking in the sides
18	1	shikulunatu ale ingila muchikulwa pa icinga yakwe	A certain man is entering a building with his bicycle
7	2	ee kwena cacine, limbi ale uma cilya babikamo ama switi yabana 	Maybe he has a bow of baby sweets.
9	1	kabili muli na ifimuti ifingi nganshi	And there are alot of trees
24	1	Bakashana nabalumendo bekelele pamatambo bali nensana pantu nabatemwa fyabaleshana. 	Men and women are happy because they are happy with the dancing.
20	1	awe mune tekuti aicene, alikanshiwa nganshi 	no he won't, he will land safely
13	1	Nangula limbi menshi ya mumumana aya sabukilapo eya bomfeshepo	Or maybe it's the water from the river that splashed and made the place wet. 
30	1	umulumendo aleensha akalubao katumipeto pakashimbi kali mulukungu lwacikulwa. Kunuma yakwe kuli umuntu uulenda.	This boy is riding a skate body on a metal bar fixed on the corridor of a building. Behind this man there a person who is walking
32	1	cilemoneka kwati abana babili aba beminine mukasuba	It looks like these two children are standing in the sun.
28	2	mu mbali kuli mumo umo babikile ifibombelo ifili ifyakashika.	Near the wall, there are red things that where they have put tools.
16	2	Kanshi nabakwata nempukunya matobo ikulu saana na cup ye gilasi kwea.	They even have a big cake on the table and some cups.
17	2	Bushe uyu mwana ali nabanani kuncende iyi?	Who brought this child?
35	2	Nangu limbi ibumba lyakwe lyacimfya panuma ya bwangalo ukupwa.	Or maybe his team has just defeated the other team
8	1	Cilepala baleya kumo	it seems they are going somewhere
16	1	Awe kwena alacimfa bwino kwena mukwenshya ama honda.	He will win this bike race.
31	1	necimbayambaya bakwelelepo cintu ca kashika, bushe kuli namutekenya uule ensha palya beminine kunuma?	and the truck he is on is red, is there a driver to drive the truxk since he is behind
1	1	imbwa shitatu shilebutukila mumbali yamumana	three dogs are running on the banks of the river
27	2	Elyo balemoneka nabaumfwa bwino sana ukuteya amangalo yapa TV.	Looks like they are having fun playing video games on television .
38	1	Nabatantika ifingi ifyo baleshitisha, sana sana ifyakulya.	they have displayed many things especially  food
35	2	Uyu umwaume alemoneka kwati nakwata sana amalangulushi.	This man appears to be very worried
36	2	mwibumba mwine umu, muli namayo afwele ndeleshi lyamaluba maluba elyo ali nabanakubantu	in this same group, there is a woman wearing a dress with flowers and she's with children 
9	2	Bale butuka kabili baleteya umupila was ku makasa	They are running and playing football
30	2	elyo bonse babili nabafwala na utupimpinya	And both of them are in minies.
6	2	naiminina nashintilisha kukabumba akepi akapangwa namabwe yabuta 	He is standing leaning on a small wall made from white stones.
13	1	Endita, katwishi efyo bale lolesha	Indeed, wondering what he is looking at. 
13	2	Ile moneka kwati ile fwayo uku twalila abeene baiko. Kule moneka naku talala saana uku kwine.	Maybe it's taking the stick to it's owner, it seems to cold. 
39	1	Kucifulo icayemba kuli umwaume uufwele ishati lyabuuta ne toloshi lyafiita alecofa incinga yakwe pa musebo	A man in a white shirt and a black trousers is in a very beautiful place riding his bicycle on the road
10	2	nabafwala amalaya aya buta buta kumulu netoloshi ilya makumbi makumbi	He's wearing a white shirt and blue trousers 
22	2	shitata pe punda nafwala ishati iya makumbi-makumbi	he is wearing a blue shirt
33	1	Abana abaume na banakashi bali mu ncende yakusambililamo kabili bonse nabakwata apakulembela	Young girls and boys are in a classroom and each one of them has something to write on besides them
6	1	limbi ifi akasuba kabalike nayasama nokufumya ululimi pakuti limbi yumfweko ukutalala panono.	Maybe it has removed its tongue  to cool off because it is too sunny.
22	2	ku numa ya mwaume kuli mupando elo banjo Ili panshi	behind the man is a seat with a guitar on the floor
27	1	Bashitata babili nabeminina, elyo bamo nabekala ingoma muminwe yabo.	two men are standing while one is sitting with drums in his hands
8	2	ilebutuka mumicanga 	it is running in sand
6	2	icimbayambaya cakaena cilefumya icushi nganshi elyo mumbali yamusebo cilebukukilamo balibikamo ifyaku cinjilila pakuti abantu teti bapunkwe	The vehicle is releasing a lot of fumes, the side of road is fenced to prevent people from being hit 
17	2	Bushe nikwisa baleya aba bantu?	Where are they going?
10	2	Alemoneka nga umuntu ba panike kuli baka fundisha	He looks like he's been punished by the teacher 
4	1	Uyu umulumendo ufwele minyololo sha golde nemisepela, pali efyo balesefya	They are celebrating something.
9	2	bushe aba Bantu balemoneka kwati bakecimfyanya pakusamba? 	do they seem to be in a swimming competition?
26	2	Ndemona kwati aba abalumendo ba tandalile abashilika kumyabo nangu abashilika eba tandalile ababambi bashi tata	I think these men visited the soldiers at their camp or it's the soldiers that visited these men.
38	1	Pa lubao lwine pali icipampa icilelanga incende umo bacingilila inama sha mpanga.	On this same piece of wood, there is a poster that shows that this is a place where wild animals are protected.
5	1	kuliko na ifimuti ifya fumba bwino ifya mabula ya katapa katapa ifilemoneka bwino saana	there are some nice looking trees in the area
11	1	Umwaume uulemoneka nge mpalume yabulwi ali no lupanga kabili aletoloka mumwela	A man is  dressed like a warrior and has a sword is jumping in the air 
11	1	Tulelolesha ifyo akabwa akafiita kalecita 	They are looking at what the black dog is doing?
17	2	apa pa cenda aba abalumendo bali pali ulunkoto ulwauma	At this place these gentlemen were on dry grass. 
39	2	Elyo kabili uyu mwaume nafwala ne shati lyamuntuntula elyo netoloshi lyafiita, elyo kabili alikwatako no mushishi uutali	he is wearing a yellow shirt with a black trousers and has long hair
9	1	cilemoneka kwati cikulwa cakunwina mo ubwalwa	it seems as if they are in a bar.
