pair_id	image	sentence_id	image_id	audio_id	sentence	translation	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang
35.0	3552794	1	3697378565.jpg	35_5279_4_351_01_220116-020932_bem_ba5_elicit_2.wav	Elyo kuli na abantu abeshile mukutamba. Katwishi nga ebalepingula.	And there are people here to watch. Perhaps these are the judges	351	male	4.673	16000	vnd.wave	bem	bem
12.0	1228700	1	3697378565.jpg	12_2870_0_121_01_211031-081214_bem_bd6_elicit_0.wav	abakashana abafwela amalaya aya pusana nabeminina	ladies wearing different  dresses are standing	121	male	7.736	16000	vnd.wave	bem	lam
12.0	1228703	2	3697378565.jpg	12_2870_3_122_02_211106-063639_bem_e3a_elicit_1.wav	Elyo, kuli na bantu kumbali abale lolesha	they are people watching	122	female	3.675	16000	vnd.wave	bem	bem
35.0	3552790	1	3697378565.jpg	35_5279_0_351_01_220116-020932_bem_ba5_elicit_0.wav	Abakashana ikumi nabeminina mumungoloshi kuntanshi ya bantu.	Ten young girls are standing in lines in front of a group of people	351	male	5.603	16000	vnd.wave	bem	bem
12.0	1228704	1	3697378565.jpg	12_2870_4_121_01_211031-081214_bem_bd6_elicit_2.wav	ehe bale kumbwa amalaya bafwele abakashana	yes they are admiring the dresses that the ladies are wearing	121	male	6.284	16000	vnd.wave	bem	lam
	233	2	3697379772.jpg	23_3_02_210926-160732_bem_81c_elicit_1.wav	Nge ci ekete mu minwe ni cinshi?	What is that he is holding in his hands?	12	male	3.198	16000	vnd.wave	bem	bem
9.0	921484	1	3697379772.jpg	9_2148_4_91_01_211025-140849_bem_ebf_elicit_2.wav	aleyimba no kulisha banjo, necisoselo	He is playing the guitar and singing using a microphone.	91	female	7.691	16000	vnd.wave	bem	bem
9.0	921480	1	3697379772.jpg	9_2148_0_91_01_211025-140849_bem_ebf_elicit_0.wav	umwaume aleimba naiminina	A man is standing and singing.	91	female	5.989	16000	vnd.wave	bem	bem
	230	1	3697379772.jpg	23_0_01_210926-160725_bem_72c_elicit_0.wav	Umulumendo alepunda.	A young man is shouting.	11	male	5.445	16000	vnd.wave	bem	bem
	232	1	3697379772.jpg	23_2_01_210926-160725_bem_72c_elicit_1.wav	alepunda ukuti abantu bonfwe ifyo aleimba.	He is shouting so that people can hear what he is singing.	11	male	5.83	16000	vnd.wave	bem	bem
9.0	921482	1	3697379772.jpg	9_2148_2_91_01_211025-140849_bem_ebf_elicit_1.wav	alikwata na inembo kumabooko	He has cuts on his hands.	91	female	6.534	16000	vnd.wave	bem	bem
	231	2	3697379772.jpg	23_1_02_210926-160732_bem_81c_elicit_0.wav	Ukumolesha cilemoneka napunda sana finshi alepundila?	It looks like he is shouting very much. Why could he be shouting?	12	male	4.628	16000	vnd.wave	bem	bem
	234	1	3697379772.jpg	23_4_01_210926-160725_bem_72c_elicit_2.wav	Ekete banjo eyo alelisha kukonkamo no lwimbo lwa kwe.	He is holding a guitar that he is playing to accompany his singing.	11	male	5.5809999999999995	16000	vnd.wave	bem	bem
9.0	921481	2	3697379772.jpg	9_2148_1_92_02_211026-161956_bem_901_elicit_0.wav	Ali mu muputule ubushiku	He is in a room at night.	92	female	2.677	16000	vnd.wave	bem	bem
13.0	1369182	1	3698607223.jpg	13_6918_2_131_01_211031-134518_bem_9ed_elicit_1.wav	Aba bambi ba tatu bale moneka kwati baleetamba uyu shikulu baantu	These three look like they are watching the man who is skiing.	131	male	6.261	16000	vnd.wave	bem	nya
13.0	1369184	1	3698607223.jpg	13_6918_4_131_01_211031-134518_bem_9ed_elicit_2.wav	Efyo ceilemoneka, ali mulubilo saana	Yes indeed he must be going down at a very high speed.	131	male	4.287	16000	vnd.wave	bem	nya
13.0	1369183	2	3698607223.jpg	13_6918_3_132_02_211105-133759_bem_ce8_elicit_1.wav	Nasabusha namenshi aya kosa shikulu bantu wine, ale moneka nabutuka saana pali ututwine anyantilepo	While skiing, he has splashed a lot of snow on his way down skiing.	132	male	12.591	16000	vnd.wave	bem	bem
13.0	1369180	1	3698607223.jpg	13_6918_0_131_01_211031-134518_bem_9ed_elicit_0.wav	Shi tata ale telemuka pa mpili na fwaala notwa kumolu utwaku mwafwa. Kuminwe nakwata notumuti utwakui sunkilako	A man is sliding down the hill with sticks while on skis that is assisting him to move forward	131	male	10.345	16000	vnd.wave	bem	nya
1.0	1241	2	3703035378.jpg	1_24_1_12_02_211025-223324_bem_d90_elicit_0.wav	Bali nafwala fimofine bonse. Bushe nikwisa bali?	They are both wearing the same clothes. Where are they really?	12	male	4.696	16000	vnd.wave	bem	bem
26.0	2629781	2	3703035378.jpg	26_2978_1_262_02_211109-100032_bem_8f1_elicit_0.wav	Tule moneka utwansansa elo kamo naka papa akanankwe munuma katwishi nga kamwaice kakwe.	They look happy and one has carried the friend on her back i don't if that's her young sibling.	262	male	7.668	16000	vnd.wave	bem	bem
1.0	1242	1	3703035378.jpg	1_24_2_11_01_211030-080956_bem_cc3_elicit_1.wav	Bali mwituka umo bashitisha ifyakufwala.	They are in a store that sells clothes.	11	male	7.691	16000	vnd.wave	bem	toi
26.0	2629782	1	3703035378.jpg	26_2978_2_261_01_211108-171407_bem_dcc_elicit_1.wav	Aba abana bali na bashitata babili aba lelanshanya fimo fimo pambali.	These children are with two men who are having a conversation aside.	261	male	6.102	16000	vnd.wave	bem	bem
26.0	2629783	2	3703035378.jpg	26_2978_3_262_02_211109-100032_bem_8f1_elicit_1.wav	Limbi bali kuncende eko beta ati musiyamu eko abantu batambila olo ukwishiba ifintu ifyakale saana.	Maybe they are at place called museum where people watch or learn about past things.	262	male	8.643	16000	vnd.wave	bem	bem
26.0	2629784	1	3703035378.jpg	26_2978_4_261_01_211108-171407_bem_dcc_elicit_2.wav	Na iyi incende ili iyawama saana tekutila umone nefiko iyo.	And this place is very nice, you can't even notice any dirty	261	male	6.171	16000	vnd.wave	bem	bem
1.0	1243	2	3703035378.jpg	1_24_3_12_02_211025-223324_bem_d90_elicit_1.wav	Bali abansansa bonse. Bushe nifinshi fyalenga?	They are both smiling. What is the cause of their happiness?	12	male	6.579	16000	vnd.wave	bem	bem
1.0	1244	1	3703035378.jpg	1_24_4_11_01_211030-080956_bem_cc3_elicit_2.wav	Cipalile kwati umwana bapapile munuma natemwa pakumupaapa. 	it seems that the baby on the back is happy to be on the back.	11	male	8.893	16000	vnd.wave	bem	toi
1.0	137630	1	3708743823.jpg	1_3763_0_11_01_211103-114642_bem_cee_elicit_0.wav	Akalumendo kaleshelela ukufuma kumpili.	A child is sliding from the hill	11	female	3.743	16000	vnd.wave	bem	bem
1.0	137631	2	3708743823.jpg	1_3763_1_12_02_211103-091743_bem_2a5_elicit_0.wav	Kunuma yakalumendo akatalamukila pali abantu. Bushe nifinshi filecitika?	At a distance behind the child there are people there. What is happening?	12	male	5.717	16000	vnd.wave	bem	bem
1.0	137632	1	3708743823.jpg	1_3763_2_11_01_211103-114642_bem_cee_elicit_1.wav	Umwaume aleshelela. Ali mukucimfyanya mulubilo lwakushelela.	The man is skating. He is in a skating competition.	11	female	4.923	16000	vnd.wave	bem	bem
1.0	137633	2	3708743823.jpg	1_3763_3_12_02_211103-091743_bem_2a5_elicit_1.wav	Pa mpili na munshila namufimbwa nefyabuuta, bushe nifinshi ifi kabili ni pali finshi aleshelela?	The hill and the all area is covered by white staff, what are these and what is he sliding on?	12	male	9.46	16000	vnd.wave	bem	bem
6.0	650602	1	3713922357.jpg	6_5060_2_61_01_211028-080911_bem_976_elicit_1.wav	balemoneka bali mubwangalo bwa kucimfyanya ukucofa incinga ishilemoneka bale butusha sana nganshi	They seem to be in a bicycle race and they are speeding.	61	male	9.869	16000	vnd.wave	bem	bem
6.0	650603	2	3713922357.jpg	6_5060_3_62_02_211031-043817_bem_53e_elicit_1.wav	akamusebo balimo kalemoneka akalukungu nganshi elyo nakakwata imilundu ishingi	They are in a dusty road with a lot of elevations.	62	male	12.75	16000	vnd.wave	bem	bem
6.0	650604	1	3713922357.jpg	6_5060_4_61_01_211028-080911_bem_976_elicit_2.wav	cipalile umulumendo uyu e uli kuntanshi yakucinfyanya elo kuli umuntu ufwele ifyakufwala fyafita uuli nga kakopa uulekopa ubwangalo	It seems the boy is the one in front in the race and  there is someone dressed in black who is taking pictures of the game.	61	male	14.338	16000	vnd.wave	bem	bem
35.0	3554274	1	3713922357.jpg	35_5427_4_351_01_220117-164220_bem_ba5_elicit_2.wav	Iyi misebo iishapangwa bwino bwino. Kuntanshi kulemoneka na ifimuti.	These roads are not well made. In front are some trees	351	male	5.785	16000	vnd.wave	bem	bem
35.0	3554273	2	3713922357.jpg	35_5427_3_352_02_220117-145904_bem_f12_elicit_1.wav	Aba bacimfyanya ukucofa amacinga mumisebo iimoneka nga iya mumpanga.	They compete by riding bicycles  through the bush	352	female	6.67	16000	vnd.wave	bem	bem
35.0	3554270	1	3713922357.jpg	35_5427_0_351_01_220117-164220_bem_ba5_elicit_0.wav	Umwaume umo ali pa ncinga yakwe aleensha mu lukungu.	One man is on his bicycle riding in the dust	351	male	4.469	16000	vnd.wave	bem	bem
35.0	3554272	1	3713922357.jpg	35_5427_2_351_01_220117-164220_bem_ba5_elicit_1.wav	Uyu umwaume nafwala ifyakufwala filya ififwala abantu abalecimfyanya.	This man is wearing a uniform representing a team	351	male	5.308	16000	vnd.wave	bem	bem
6.0	650600	1	3713922357.jpg	6_5060_0_61_01_211028-080911_bem_976_elicit_0.wav	umulumendo wabuta inkanda alecofa incinga iilemoneka ilebutuka nganshi	A white boy is riding a bicycle and it is moving very fast.	61	male	7.872	16000	vnd.wave	bem	bem
35.0	3554271	2	3713922357.jpg	35_5427_1_352_02_220117-145904_bem_f12_elicit_0.wav	Kuntanshi yakwe kuli umwaume umo uulemukopa.	In front of him is a man who is taking his photos	352	female	4.333	16000	vnd.wave	bem	bem
11.0	1164674	1	3718007650.jpg	11_6467_4_111_01_211102-125120_bem_574_elicit_2.wav	Naikata basiketi ,kabili nafwala ilaya ilyakwata umushipi uwo akakile kabili napanga liboni	she is holding a basket and wearing a dress with a belt she has made a ribbon in it	111	female	7.418	16000	vnd.wave	bem	bem
11.0	1164672	1	3718007650.jpg	11_6467_2_111_01_211102-125120_bem_574_elicit_1.wav	Eee, nimumona napenta pa menso kwati nikapushi  pa menso kabili nabamwikata pa kuboko kuli banyina	Yes, I have, she has painted her face like a cat and her mom is holding her hand	111	female	6.034	16000	vnd.wave	bem	bem
11.0	1164671	2	3718007650.jpg	11_6467_1_112_02_211031-082347_bem_1e5_elicit_0.wav	Bushe naumumona umwaice ukwete icilubi ku minwe yakwe ?	have you seen the girl with a toy?	112	female	10.64	16000	vnd.wave	bem	bem
11.0	1164673	2	3718007650.jpg	11_6467_3_112_02_211031-082347_bem_1e5_elicit_1.wav	ngo uyu umukashana ali kukuso finshi akwete ku minwe?	what is the girl on the left doing?	112	female	5.966	16000	vnd.wave	bem	bem
11.0	1164670	1	3718007650.jpg	11_6467_0_111_01_211102-125120_bem_574_elicit_0.wav	Abantu abapusana pusana  na beminina ku cifulo cimo pa nshita yakasuba	During the day, different people are gathered in one place	111	female	6.102	16000	vnd.wave	bem	bem
37.0	37115440	1	3718007650.jpg	37_11544_0_371_01_211113-183828_bem_5bb_elicit_0.wav	Cinkupoti wabantu nakolongana	a crowd of people is gathered	371	male	3.04	16000	vnd.wave	bem	bem
37.0	37115441	2	3718007650.jpg	37_11544_1_372_02_211113-224631_bem_aa2_elicit_0.wav	Aba bantu Bali mwisaamba lya fimuti	the people are under the trees	372	female	2.926	16000	vnd.wave	bem	bem
37.0	37115442	1	3718007650.jpg	37_11544_2_371_01_211113-183828_bem_5bb_elicit_1.wav	Ichintu baletamba tachishibikwe bwino bwino	what they are watching is not known	371	male	3.834	16000	vnd.wave	bem	bem
37.0	37115443	2	3718007650.jpg	37_11544_3_372_02_211113-224631_bem_aa2_elicit_1.wav	Bambi bashile pamo nanga ulupwa	some have come as a family	372	female	2.699	16000	vnd.wave	bem	bem
6.0	651344	1	3722507770.jpg	6_5134_4_61_01_211028-123652_bem_976_elicit_2.wav	akatalamukila kuli umusebo uwakupitamo ifimbayambaya muli nacimo icileyendamo elyo kuntanshi sana kulemoneka nefikulwa ifyakuulwa .	At a distance there is a road where vehicles pass and there is one moving in it and just ahead there are buildings.	61	male	15.45	16000	vnd.wave	bem	bem
6.0	651343	2	3722507770.jpg	6_5134_3_62_02_211031-062248_bem_53e_elicit_1.wav	kuntanshi yakamulundu babumba akakutolokapo kuli ifimuti ifyakula ifikulu nangula fyonse fikwete amabula ayali yonse.	In front of the ramp there are big trees even though they all don't have leaves.	62	male	14.746	16000	vnd.wave	bem	bem
6.0	651340	1	3722507770.jpg	6_5134_0_61_01_211028-123652_bem_976_elicit_0.wav	umulumendo uwabuta inkanda natoloka na incinga mumuluu ukufuma pakamulundu kantu bapanga akakutolokelapo.	A white boy has jumped with his bicycle on a built ramp.	61	male	13.362	16000	vnd.wave	bem	bem
6.0	651341	2	3722507770.jpg	6_5134_1_62_02_211031-062248_bem_53e_elicit_0.wav	incende yakutolokapo cipalile yaba mucibansa icakwangalilamo elyo uutolweke nalekelako amaboko ku ncinga.	The jumping ramp is in a playing field and the one who has jumped is not holding the handlebar.	62	male	13.113	16000	vnd.wave	bem	bem
14.0	1434052	1	3736786640.jpg	14_3405_2_141_01_211105-041540_bem_ebf_elicit_1.wav	Bonse babili bali nemishishi ishilemoneka ishabomba.	They both have wet hair.	141	female	7.849	16000	vnd.wave	bem	bem
14.0	1434054	1	3736786640.jpg	14_3405_4_141_01_211105-041540_bem_ebf_elicit_2.wav	Bafwele utuputula twafiita ukwabula amalaya kumuulu.	They're only wearing black shorts with no shirts.	141	female	9.619	16000	vnd.wave	bem	bem
14.0	1434053	2	3736786640.jpg	14_3405_3_142_02_211030-112943_bem_743_elicit_1.wav	Bushe nganifinshi abalumendo bafwele?	What have the boys worn?	142	male	4.31	16000	vnd.wave	bem	bem
14.0	1434051	2	3736786640.jpg	14_3405_1_142_02_211030-112943_bem_743_elicit_0.wav	Balemoneka abasekela ngabatemenwe ubwangala.	It seems they look happy because they are enjoying the game.	142	male	5.808	16000	vnd.wave	bem	bem
11.0	1125890	1	3756150099.jpg	11_2589_0_111_01_211026-185310_bem_574_elicit_0.wav	Umwana umulumendo naiminina ku numa cipepala ico bashilapo icipushi na mako.	A young boy is standing behind a cardboard that has a  drawing of a pumpkin on it.	111	female	7.101	16000	vnd.wave	bem	bem
11.0	1125894	1	3756150099.jpg	11_2589_4_111_01_211026-185310_bem_574_elicit_2.wav	Cine, elyo pa cipushi balenga balitulapo ne cipunda  apo umwana abikilepo umutwe.	True, and the drawing of the pumpkin  has hole in it were  the child is passing his head.	111	female	8.099	16000	vnd.wave	bem	bem
11.0	1125893	2	3756150099.jpg	11_2589_3_112_02_211026-140941_bem_1e5_elicit_1.wav	Kumaboko babomfya ilangi lya mutuntula.	The hands  on the cardboard have been painted yellow.	112	female	6.851	16000	vnd.wave	bem	bem
11.0	1125891	2	3756150099.jpg	11_2589_1_112_02_211026-140941_bem_1e5_elicit_0.wav	Ali ne nsansa sana pantu naunfwa bwino ukupusha umutwe wakwe pa cipepala.	He seems to be very happy because he has managed to enter his head through the cardboard.	112	female	8.031	16000	vnd.wave	bem	bem
39.0	399374	1	3791591952.jpg	39_937_4_391_01_211117-160207_bem_1e5_elicit_2.wav	Uyu mwanakashi aloleshe uko mwaume aleipilibulo mubili wakwe, aleimba ulwimbo no mweo wakwe kabili aleipakisha, aba babili balebmbela pakuyemfya ifyo balecita	She's facing the man as she's singing her heart out and enjoying, they are working together for an amazing show.	391	female	13.862	16000	vnd.wave	bem	bem
39.0	399373	2	3791591952.jpg	39_937_3_392_02_211117-191831_bem_901_elicit_1.wav	Umwanakashi nao alemoneka kwati nalimo aleendauka pa cisebele bushe kwena finshi aleecita?	The lady is walking around the stage, what is she doing?	392	female	7.668	16000	vnd.wave	bem	bem
39.0	399370	1	3791591952.jpg	39_937_0_391_01_211117-160207_bem_1e5_elicit_0.wav	Umukashana no mulumendo bali pacisebele mu cikuulwa pa nshita ya bushiku	During the evening, a lady and a young man are on the platform.	391	female	7.01	16000	vnd.wave	bem	bem
39.0	399371	2	3791591952.jpg	39_937_1_392_02_211117-191831_bem_901_elicit_0.wav	Umukashana afwele ifyakufwala fyafitita elyo nakasote kabuuta kabili nakwata ne cisoselo kuminwe	She's wearing black clothes and a white cap and has a microphone in her hand.	392	female	8.485	16000	vnd.wave	bem	bem
17.0	1778320	1	382090166.jpg	17_7832_0_171_01_211109-095635_bem_947_elicit_0.wav	Imbwa shitatu shile angala panse pa lunkoto.	Three dogs are playing outside on the grass.	171	male	5.671	16000	vnd.wave	bem	toi
17.0	1778322	1	382090166.jpg	17_7832_2_171_01_211109-095635_bem_947_elicit_1.wav	Bushe apa shili ishi imbwa nipa ng'anda.	Are these dogs at a house?	171	male	5.24	16000	vnd.wave	bem	toi
17.0	1778323	2	382090166.jpg	17_7832_3_172_02_211109-165104_bem_e94_elicit_1.wav	Nshishibe bwino pantu kumbali ya ncende iyi kulemoneka kuli mpanga.	Am not sure because it looks like a bush behind this place.	172	female	6.783	16000	vnd.wave	bem	nya
17.0	1778324	1	382090166.jpg	17_7832_4_171_01_211109-095635_bem_947_elicit_2.wav	Ndemona apashili ishi imbwa pali ifibumbwa ifya ng'anda.	I can see there are statues were the dogs are not occupying.	171	male	7.191	16000	vnd.wave	bem	toi
36.0	3655120	1	3838799029.jpg	36_5512_0_361_01_211114-140920_bem_654_elicit_0.wav	Umulumendo nomushishi uutali ale angala paco beta ati skate board.	a man with long hair is playing on a skate board	361	male	6.579	16000	vnd.wave	bem	bem
36.0	3655121	2	3838799029.jpg	36_5512_1_362_02_211113-174415_bem_dbf_elicit_0.wav	Umulumendo uuleangala pakali pulanga ali mucibansa icinoono icacingililwe notushimbi	the man playing on a board is in the small ground which is fenced with iron bars	362	female	11.275	16000	vnd.wave	bem	bem
36.0	3655122	1	3838799029.jpg	36_5512_2_361_01_211114-140920_bem_654_elicit_1.wav	Umulumendo uyu afwele ishati ilyafita netoloshi ilyafita nakaka nakatambala akakashika mumutwe.	this man is wearing a black shirt and trousers and tied a red clothe rount his head	361	male	10.368	16000	vnd.wave	bem	bem
36.0	3655123	2	3838799029.jpg	36_5512_3_362_02_211113-174415_bem_dbf_elicit_1.wav	Kumbali yakabansa kuli ama yanda aya kuminkana, yambi yali nama solokoto ayakalamba yambi ama solokoto ya nono	on the side of the ground there are attached  houses, some with big velandors others with small ones	362	female	14.542	16000	vnd.wave	bem	bem
7.0	754500	1	398662202.jpg	7_5450_0_71_01_211105-062541_bem_1e5_elicit_0.wav	utubana utubalumendo tubili tule angala	Two boys are playing.	71	female	3.7199999999999998	16000	vnd.wave	bem	bem
7.0	754501	2	398662202.jpg	7_5450_1_72_02_170101-045908_bem_74d_elicit_0.wav	kamo nakafwala icampepo icikwetemo Kala yamutuntulwa na ukubuta, elo kambi kafwele icampepo icikwetemo Kala yamulopa mulopa na ukubuta.	One is putting on a yellow and white shirt and the other one is putting on a red and white shirt.	72	female	12.364	16000	vnd.wave	bem	toi
7.0	754502	1	398662202.jpg	7_5450_2_71_01_211105-062541_bem_1e5_elicit_1.wav	akanonopo nakemya nokuboko kalefwaya ukwikata ukuboko kuli pamuulu wakwe	The young one is lifting the hand.	71	female	8.167	16000	vnd.wave	bem	bem
7.0	754503	2	398662202.jpg	7_5450_3_72_02_170101-045908_bem_74d_elicit_1.wav	kunuma yabaana aba kulemoneka Kuli abantu abengi.	Behind the children,there are a lot of people.	72	female	5.082	16000	vnd.wave	bem	toi
34.0	34107250	1	4051895630.jpg	34_10725_0_341_01_220121-035902_bem_1e5_elicit_0.wav	umwanakashi uwankanda yabuta nafwala ishati lyamaboko ayepi ilyelangi lya buta nakaputula kelangi lya fita	A white woman is wearing short sleeve shirt and a black short.	341	female	12.818	16000	vnd.wave	bem	bem
34.0	34107251	2	4051895630.jpg	34_10725_1_342_02_220125-045645_bem_d0b_elicit_0.wav	naiminina naikata incinga nokuboko kumo ukwakuluso panse pamusebo mushita ya kasuba	Is standing while holding a bicycle with one hand off the road in the afternoon.	342	male	8.961	16000	vnd.wave	bem	bem
34.0	34107252	1	4051895630.jpg	34_10725_2_341_01_220121-035902_bem_1e5_elicit_1.wav	uyu mwanakashi nafwala icimpompo nensapato ifyelangi lya buta kabili peshati afwele Pali ifilembo nefyalengwapo pamo nge luba	This woman is wearing the helmet and  white shoes and on the shirt there is a flower mark printed on it.	341	female	14.111	16000	vnd.wave	bem	bem
34.0	34107253	2	4051895630.jpg	34_10725_3_342_02_220125-045645_bem_d0b_elicit_1.wav	bushe uyu mukashana finshi alecita apa eminine naikata incinga kabili incende aliko ilemoneka Shani?	What is this woman doing as she holds the bicycle here and how is this place at which she is looking like?	342	male	10.39	16000	vnd.wave	bem	bem
13.0	1368724	1	424869823.jpg	13_6872_4_131_01_211031-083832_bem_9ed_elicit_2.wav	Efyo cile moneka.	It seems so.	131	male	2.178	16000	vnd.wave	bem	nya
13.0	1368723	2	424869823.jpg	13_6872_3_132_02_211105-061752_bem_ce8_elicit_1.wav	Nangu mukashila emweendela abaantu ukupita pakacuulu aka keene.	Maybe its where people pass when crossing over to that hill.	132	male	9.097	16000	vnd.wave	bem	bem
13.0	1368720	1	424869823.jpg	13_6872_0_131_01_211031-083832_bem_9ed_elicit_0.wav	Umwaiche umwanakashi nasuunsumana pakaculu. Aleemoneka aleumfwa bwiino.	A girl is squatting on hill and she seems happy.	131	male	5.966	16000	vnd.wave	bem	nya
13.0	1368722	1	424869823.jpg	13_6872_2_131_01_211031-083832_bem_9ed_elicit_1.wav	Efyo cipalile, mupepi nankwe paleemoneka inshila epo shipita imyotoka.	It seems so and near her there is a path where vehicle tracks.	131	male	6.897	16000	vnd.wave	bem	nya
39.0	399461	2	4249147780.jpg	39_946_1_392_02_211117-202108_bem_901_elicit_0.wav	bushe ulemona ukuti cinshi umwana akelilila?	Why do you think he is crying?	392	female	5.331	16000	vnd.wave	bem	bem
39.0	399463	2	4249147780.jpg	39_946_3_392_02_211117-202108_bem_901_elicit_1.wav	kwena nalimo cishinka kabili nalimo enmulandu wine akwatile ne mfula ya buunga buunga pa menso yakwe	That makes sense that's why he has snow on his face.	392	female	9.528	16000	vnd.wave	bem	bem
39.0	399464	1	4249147780.jpg	39_946_4_391_01_211117-163626_bem_1e5_elicit_2.wav	ca cine, kabili uyu wine umwana nafwala nefyakufwala fyafiita elyo nafwala namakalashi	Yes that's true and he is dressed in black and is wearing glasses.	391	female	7.441	16000	vnd.wave	bem	bem
39.0	399462	1	4249147780.jpg	39_946_2_391_01_211117-163626_bem_1e5_elicit_1.wav	kunuma ya uyu mwana mupepi ne ciibi pali amatabo kabili afwile acipona ukufuma pali aya matabo	Behind him near the door are stairs it could be he fell off the stairs.	391	female	7.872	16000	vnd.wave	bem	bem
26.0	2629763	2	4410033566.jpg	26_2976_3_262_02_211109-095627_bem_8f1_elicit_1.wav	Afwile uyu umulumendo aishilefye muku pitako ku ofesi muku monako fimo olo pali efyo ashile.	It's obvious this gentleman came to pass by the office to check something or he left something.	262	male	7.305	16000	vnd.wave	bem	bem
26.0	2629762	1	4410033566.jpg	26_2976_2_261_01_211108-170837_bem_dcc_elicit_1.wav	Ndemona na icibi cailiofesi nacisuka nokwisuka.	I can see the door of this office is even open.	261	male	5.876	16000	vnd.wave	bem	bem
26.0	2629761	2	4410033566.jpg	26_2976_1_262_02_211109-095627_bem_8f1_elicit_0.wav	Cipalile kwati bushiku elo ayile kuncende iyi pantu napa fiita panse.	It seems like he went at this place at night because it's dark outside.	262	male	5.308	16000	vnd.wave	bem	bem
26.0	2629764	1	4410033566.jpg	26_2976_4_261_01_211108-170837_bem_dcc_elicit_2.wav	Elo namwi ofisi balimo ala mwabusaka saana.	And the office they are in is very clean.	261	male	4.106	16000	vnd.wave	bem	bem
31.0	3144480	1	4412893298.jpg	31_4448_0_311_01_211111-101048_bem_85e_elicit_0.wav	Abana abakashana babili abasungu bali kumbali yali bemba balepepekamo ifyoni ifile pupuka.	Two white girls are at the beach running after birds that are flying around.	311	male	5.921	16000	vnd.wave	bem	bem
31.0	3144481	2	4412893298.jpg	31_4448_1_312_02_211110-233858_bem_83a_elicit_0.wav	Nabafikokelela nganshi bali namukufika mu meenshi.	They have followed the birds, almost into the water.	312	female	4.265	16000	vnd.wave	bem	
31.0	3144484	1	4412893298.jpg	31_4448_4_311_01_211111-101048_bem_85e_elicit_2.wav	Nde cetekela futi abafyashi babana aba tabali apatali nepo bale angalila abana aba.	I am sure that their parents are not far from where they are playing.	311	male	4.968	16000	vnd.wave	bem	bem
31.0	3144483	2	4412893298.jpg	31_4448_3_312_02_211110-233858_bem_83a_elicit_1.wav	Nalimo balashalila apo mwasosela kwena, nomba abafyashi babo tabale moneka, bushe balifye beka abana aba babili?	Maybe they will stop where you have siad, now their parents are nowhere to be seen, are these children all on their own?	312	female	8.371	16000	vnd.wave	bem	
28.0	2892021	2	4463998783.jpg	28_9202_1_282_02_211231-130548_bem_9ff_elicit_0.wav	kabili nabafwala amakalashi yafiita,apo bakoloci nalimo tabamwenekesha.	He is putting on shades, maybe he's eyes don't work properly.	282	female	9.982	16000	vnd.wave	bem	bem
28.0	2892022	1	4463998783.jpg	28_9202_2_281_01_220107-172719_bem_94f_elicit_1.wav	Elyo muminwe yabo naba kwate ntambo iya kashika, limbi eyo babomfya palya imbwa ile ba tungulula ukwa kuya	He is having a red rope in his hand, maybe that's what he uses when the dog is leading him to where he is going.	281	male	10.527	16000	vnd.wave	bem	ngo
28.0	2892023	2	4463998783.jpg	28_9202_3_282_02_211231-130548_bem_9ff_elicit_1.wav	ku numa ya mupando bekelepo kuli amaluba ayasuma nayapakula bwino saana nalimo balatapilila lyonse.	Behind where he is seating, there are nice flowers, perhaps they water them all the time.	282	female	11.502	16000	vnd.wave	bem	bem
28.0	2892024	1	4463998783.jpg	28_9202_4_281_01_220107-172719_bem_94f_elicit_2.wav	Endita, yale moneka bwino saana aya amaluba	That's true, they really look beautiful.	281	male	5.172	16000	vnd.wave	bem	ngo
14.0	1433151	2	456512643.jpg	14_3315_1_142_02_211029-184214_bem_743_elicit_0.wav	Imbwa ikwete ilangi limo.	The dog has one colour.	142	male	5.7620000000000005	16000	vnd.wave	bem	bem
14.0	1433152	1	456512643.jpg	14_3315_2_141_01_211104-083919_bem_ebf_elicit_1.wav	Imbwa naitoloka pamulu wacaani.	The dog has jumped on the grass.	141	female	5.694	16000	vnd.wave	bem	bem
14.0	1433153	2	456512643.jpg	14_3315_3_142_02_211029-184214_bem_743_elicit_1.wav	Ifyani fyakatapa katapa bushe amasako yikwete yashani.	The grass is green. What fur does it have?	142	male	6.284	16000	vnd.wave	bem	bem
14.0	1433154	1	456512643.jpg	14_3315_4_141_01_211104-083919_bem_ebf_elicit_2.wav	Ikwete amasako ayakashika nelyo kukanwa kwena kuntu kwafita.	It has brown fur with a black fur on the mouth.	141	female	11.003	16000	vnd.wave	bem	bem
	127641	2	4569008208.jpg	12764_1_02_211103-174247_bem_dcc_elicit_0.wav	Nimbamona, cilepala kwati uku kuli ubusanso ubwamulilo elyo nabesa mukushimya pantu monafye nefimatumbo ifyamenshi fili panshi, nomba bushe naumona uyu umukashana?	I have seen them, it's like there was a fire accident and they have come to put it out as can be seen by the big water pipes down. But have you seen this young woman?	12	male	12.841	16000	vnd.wave	bem	bem
	127643	2	4569008208.jpg	12764_3_02_211103-174247_bem_dcc_elicit_1.wav	Uuli panshi nimumona, nakalimo aciba mubusanso nabamubika necisalu icabuuta, nabamubika panshi, nomba teti bamwimyeko?	I have seen the one below. They might have been in an accident and they have put them down and put a white cloth on them. But can't they lift them?	12	male	15.677	16000	vnd.wave	bem	bem
